i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.60,,,,,,,,,,,,,,,,,,,
2,6.26,7.79,,,,,,,,,,,,,,,,,,
3,5.91,7.45,8.43,,,,,,,,,,,,,,,,,
4,5.57,7.11,8.09,9.05,,,,,,,,,,,,,,,,
5,5.23,6.77,7.74,8.71,9.67,,,,,,,,,,,,,,,
6,4.89,6.43,7.40,8.37,9.33,10.28,,,,,,,,,,,,,,
7,4.55,6.08,7.06,8.03,8.98,9.93,10.88,,,,,,,,,,,,,
8,4.21,5.74,6.72,7.68,8.64,9.59,10.54,11.48,,,,,,,,,,,,
9,3.86,5.40,6.38,7.34,8.30,9.25,10.20,11.14,12.08,,,,,,,,,,,
10,3.52,5.06,6.04,7.00,7.96,8.91,9.86,10.80,11.74,12.68,,,,,,,,,,
11,3.18,4.72,5.69,6.66,7.62,8.57,9.51,10.46,11.40,12.34,13.28,,,,,,,,,
12,2.84,4.37,5.35,6.32,7.27,8.23,9.17,10.12,11.06,12.00,12.94,13.87,,,,,,,,
13,2.50,4.03,5.01,5.97,6.93,7.88,8.83,9.78,10.72,11.66,12.59,13.53,14.46,,,,,,,
14,2.15,3.69,4.67,5.63,6.59,7.54,8.49,9.43,10.37,11.31,12.25,13.19,14.12,15.05,,,,,,
15,1.81,3.35,4.33,5.29,6.25,7.20,8.15,9.09,10.03,10.97,11.91,12.85,13.78,14.71,15.64,,,,,
16,1.47,3.01,3.98,4.95,5.91,6.86,7.81,8.75,9.69,10.63,11.57,12.50,13.44,14.37,15.30,16.23,,,,
17,1.13,2.67,3.64,4.61,5.56,6.52,7.46,8.41,9.35,10.29,11.23,12.16,13.10,14.03,14.96,15.89,16.82,,,
18,0.79,2.32,3.30,4.26,5.22,6.17,7.12,8.07,9.01,9.95,10.88,11.82,12.75,13.69,14.62,15.55,16.48,17.41,,
19,0.46,1.99,2.96,3.93,4.88,5.83,6.78,7.72,8.66,9.60,10.54,11.47,12.41,13.34,14.27,15.20,16.13,17.06,17.98,
20,0.00,1.44,2.34,3.24,4.14,5.04,5.94,6.84,7.74,8.64,9.54,10.44,11.34,12.24,13.14,14.04,14.94,15.84,16.74,17.64
