i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.67,,,,,,,,,,,,,,,,,,,
2,5.37,6.50,,,,,,,,,,,,,,,,,,
3,5.07,6.20,7.18,,,,,,,,,,,,,,,,,
4,4.77,5.91,6.88,7.84,,,,,,,,,,,,,,,,
5,4.48,5.61,6.58,7.54,8.49,,,,,,,,,,,,,,,
6,4.18,5.31,6.28,7.24,8.20,9.14,,,,,,,,,,,,,,
7,3.88,5.01,5.99,6.95,7.90,8.85,9.79,,,,,,,,,,,,,
8,3.58,4.72,5.69,6.65,7.60,8.55,9.49,10.43,,,,,,,,,,,,
9,3.29,4.42,5.39,6.35,7.30,8.25,9.19,10.13,11.07,,,,,,,,,,,
10,2.99,4.12,5.09,6.05,7.01,7.95,8.90,9.84,10.77,11.71,,,,,,,,,,
11,2.69,3.82,4.80,5.76,6.71,7.66,8.60,9.54,10.48,11.41,12.35,,,,,,,,,
12,2.39,3.52,4.50,5.46,6.41,7.36,8.30,9.24,10.18,11.11,12.05,12.98,,,,,,,,
13,2.10,3.23,4.20,5.16,6.11,7.06,8.00,8.94,9.88,10.82,11.75,12.68,13.61,,,,,,,
14,1.80,2.93,3.90,4.86,5.82,6.76,7.71,8.65,9.58,10.52,11.45,12.39,13.32,14.25,,,,,,
15,1.50,2.63,3.61,4.57,5.52,6.47,7.41,8.35,9.29,10.22,11.16,12.09,13.02,13.95,14.88,,,,,
16,1.20,2.33,3.31,4.27,5.22,6.17,7.11,8.05,8.99,9.92,10.86,11.79,12.72,13.65,14.58,15.51,,,,
17,0.91,2.04,3.01,3.97,4.92,5.87,6.81,7.75,8.69,9.63,10.56,11.49,12.42,13.35,14.28,15.21,16.13,,,
18,0.61,1.74,2.71,3.67,4.63,5.57,6.52,7.46,8.39,9.33,10.26,11.19,12.13,13.05,13.98,14.91,15.84,16.76,,
19,0.32,1.45,2.42,3.38,4.33,5.28,6.22,7.16,8.09,9.03,9.96,10.89,11.82,12.75,13.68,14.61,15.53,16.46,17.38,
20,0.00,1.03,1.93,2.83,3.73,4.63,5.53,6.43,7.33,8.23,9.13,10.03,10.93,11.83,12.73,13.63,14.53,15.43,16.33,17.23
