i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.94,,,,,,,,,,,,,,,,,,
2,2.94,4.66,,,,,,,,,,,,,,,,,
3,2.94,4.66,6.26,,,,,,,,,,,,,,,,
4,2.94,4.66,6.26,7.77,,,,,,,,,,,,,,,
5,2.94,4.66,6.26,7.77,9.21,,,,,,,,,,,,,,
6,2.94,4.66,6.26,7.77,9.21,10.60,,,,,,,,,,,,,
7,2.94,4.66,6.26,7.77,9.21,10.60,11.96,,,,,,,,,,,,
8,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,,,,,,,,,,,
9,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,,,,,,,,,,
10,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,,,,,,,,,
11,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,17.16,,,,,,,,
12,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,17.16,18.42,,,,,,,
13,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,17.16,18.42,19.66,,,,,,
14,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,17.16,18.42,19.66,20.90,,,,,
15,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,17.16,18.42,19.66,20.90,22.13,,,,
16,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,17.16,18.42,19.66,20.90,22.13,23.35,,,
17,2.94,4.66,6.26,7.77,9.21,10.60,11.96,13.29,14.59,15.88,17.16,18.42,19.66,20.90,22.13,23.35,24.56,,
18,2.95,4.66,6.27,7.77,9.22,10.61,11.96,13.29,14.60,15.89,17.16,18.42,19.67,20.90,22.13,23.35,24.56,25.77,
19,2.71,4.51,6.11,7.61,9.03,10.41,11.75,13.07,14.37,15.65,16.92,18.17,19.41,20.64,21.86,23.08,24.29,25.49,26.68
