i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.69,,,,,,,,,,,,,,,,,,
2,3.69,5.42,,,,,,,,,,,,,,,,,
3,3.69,5.42,6.99,,,,,,,,,,,,,,,,
4,3.69,5.42,6.99,8.46,,,,,,,,,,,,,,,
5,3.69,5.42,6.99,8.46,9.89,,,,,,,,,,,,,,
6,3.69,5.42,6.99,8.46,9.89,11.27,,,,,,,,,,,,,
7,3.69,5.42,6.99,8.46,9.89,11.27,12.62,,,,,,,,,,,,
8,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,,,,,,,,,,,
9,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,,,,,,,,,,
10,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,,,,,,,,,
11,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,17.81,,,,,,,,
12,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,17.81,19.07,,,,,,,
13,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,17.81,19.07,20.31,,,,,,
14,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,17.81,19.07,20.31,21.55,,,,,
15,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,17.81,19.07,20.31,21.55,22.78,,,,
16,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,17.81,19.07,20.31,21.55,22.78,24.00,,,
17,3.69,5.42,6.99,8.46,9.89,11.27,12.62,13.94,15.25,16.53,17.81,19.07,20.31,21.55,22.78,24.00,25.22,,
18,3.70,5.42,7.00,8.47,9.89,11.28,12.62,13.95,15.25,16.54,17.81,19.07,20.32,21.56,22.79,24.01,25.22,26.43,
19,3.65,5.31,6.84,8.29,9.70,11.06,12.40,13.72,15.01,16.29,17.55,18.81,20.05,21.28,22.50,23.72,24.93,26.13,27.33
