i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.31,,,,,,,,,,,,,,,,,,
2,4.31,6.01,,,,,,,,,,,,,,,,,
3,4.31,6.01,7.56,,,,,,,,,,,,,,,,
4,4.31,6.01,7.56,9.03,,,,,,,,,,,,,,,
5,4.31,6.01,7.56,9.03,10.45,,,,,,,,,,,,,,
6,4.31,6.01,7.56,9.03,10.45,11.83,,,,,,,,,,,,,
7,4.31,6.01,7.56,9.03,10.45,11.83,13.18,,,,,,,,,,,,
8,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,,,,,,,,,,,
9,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,,,,,,,,,,
10,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,,,,,,,,,
11,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,18.38,,,,,,,,
12,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,18.38,19.64,,,,,,,
13,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,18.38,19.64,20.90,,,,,,
14,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,18.38,19.64,20.90,22.14,,,,,
15,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,18.38,19.64,20.90,22.14,23.37,,,,
16,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,18.38,19.64,20.90,22.14,23.37,24.60,,,
17,4.31,6.01,7.56,9.03,10.45,11.83,13.18,14.51,15.81,17.10,18.38,19.64,20.90,22.14,23.37,24.60,25.82,,
18,4.32,6.01,7.57,9.04,10.46,11.83,13.18,14.51,15.82,17.11,18.38,19.65,20.90,22.14,23.38,24.60,25.82,27.03,
19,4.30,5.89,7.41,8.85,10.24,11.61,12.94,14.26,15.56,16.84,18.11,19.36,20.61,21.84,23.07,24.29,25.51,26.71,27.92
