i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.49,,,,,,,,,,,,,,,,,,
2,1.49,2.97,,,,,,,,,,,,,,,,,
3,1.49,2.97,4.30,,,,,,,,,,,,,,,,
4,1.49,2.97,4.30,5.57,,,,,,,,,,,,,,,
5,1.49,2.97,4.30,5.57,6.81,,,,,,,,,,,,,,
6,1.49,2.97,4.30,5.57,6.81,8.02,,,,,,,,,,,,,
7,1.49,2.97,4.30,5.57,6.81,8.02,9.21,,,,,,,,,,,,
8,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,,,,,,,,,,,
9,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,,,,,,,,,,
10,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,,,,,,,,,
11,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,,,,,,,,
12,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,15.01,,,,,,,
13,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,15.01,16.14,,,,,,
14,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,15.01,16.14,17.27,,,,,
15,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,15.01,16.14,17.27,18.40,,,,
16,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,15.01,16.14,17.27,18.40,19.52,,,
17,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,15.01,16.14,17.27,18.40,19.52,20.64,,
18,1.49,2.97,4.30,5.57,6.81,8.02,9.21,10.39,11.56,12.71,13.86,15.01,16.14,17.27,18.40,19.52,20.64,21.75,
19,1.45,2.92,4.24,5.51,6.74,7.95,9.14,10.32,11.48,12.64,13.78,14.92,16.06,17.19,18.31,19.43,20.55,21.66,22.77
