i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.89,,,,,,,,,,,,,,,,,,,
2,5.58,6.81,,,,,,,,,,,,,,,,,,
3,5.27,6.50,7.47,,,,,,,,,,,,,,,,,
4,4.96,6.19,7.17,8.13,,,,,,,,,,,,,,,,
5,4.66,5.88,6.86,7.82,8.77,,,,,,,,,,,,,,,
6,4.35,5.58,6.55,7.51,8.46,9.41,,,,,,,,,,,,,,
7,4.04,5.27,6.24,7.20,8.16,9.10,10.05,,,,,,,,,,,,,
8,3.73,4.96,5.93,6.90,7.85,8.80,9.74,10.68,,,,,,,,,,,,
9,3.42,4.65,5.63,6.59,7.54,8.49,9.43,10.37,11.31,,,,,,,,,,,
10,3.12,4.34,5.32,6.28,7.23,8.18,9.12,10.07,11.00,11.94,,,,,,,,,,
11,2.81,4.04,5.01,5.97,6.92,7.87,8.82,9.76,10.70,11.63,12.57,,,,,,,,,
12,2.50,3.73,4.70,5.66,6.62,7.56,8.51,9.45,10.39,11.32,12.26,13.19,,,,,,,,
13,2.19,3.42,4.39,5.35,6.31,7.26,8.20,9.14,10.08,11.02,11.95,12.88,13.81,,,,,,,
14,1.88,3.11,4.08,5.05,6.00,6.95,7.89,8.83,9.77,10.71,11.64,12.57,13.51,14.44,,,,,,
15,1.58,2.80,3.78,4.74,5.69,6.64,7.58,8.52,9.46,10.40,11.33,12.27,13.20,14.13,15.06,,,,,
16,1.27,2.50,3.47,4.43,5.38,6.33,7.28,8.22,9.15,10.09,11.03,11.96,12.89,13.82,14.75,15.68,,,,
17,0.96,2.19,3.16,4.12,5.08,6.02,6.97,7.91,8.85,9.78,10.72,11.65,12.58,13.51,14.44,15.37,16.30,,,
18,0.65,1.88,2.85,3.81,4.77,5.72,6.66,7.60,8.54,9.47,10.41,11.34,12.27,13.20,14.13,15.06,15.99,16.91,,
19,0.36,1.58,2.55,3.51,4.46,5.41,6.35,7.29,8.23,9.16,10.10,11.03,11.96,12.89,13.82,14.75,15.67,16.60,17.52,
20,0.00,1.13,2.03,2.93,3.83,4.73,5.63,6.53,7.43,8.33,9.23,10.13,11.03,11.93,12.83,13.73,14.63,15.53,16.43,17.33
