i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.82,,,,,,,,,,,,,,,,,,
2,2.82,4.50,,,,,,,,,,,,,,,,,
3,2.82,4.50,6.09,,,,,,,,,,,,,,,,
4,2.82,4.50,6.09,7.59,,,,,,,,,,,,,,,
5,2.82,4.50,6.09,7.59,9.03,,,,,,,,,,,,,,
6,2.82,4.50,6.09,7.59,9.03,10.41,,,,,,,,,,,,,
7,2.82,4.50,6.09,7.59,9.03,10.41,11.76,,,,,,,,,,,,
8,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,,,,,,,,,,,
9,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,,,,,,,,,,
10,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,15.67,,,,,,,,,
11,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,15.67,16.93,,,,,,,,
12,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,15.67,16.93,18.19,,,,,,,
13,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,15.67,16.93,18.19,19.43,,,,,,
14,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,15.67,16.93,18.19,19.43,20.66,,,,,
15,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,15.67,16.93,18.19,19.43,20.66,21.89,,,,
16,2.82,4.50,6.09,7.59,9.03,10.41,11.76,13.08,14.38,15.67,16.93,18.19,19.43,20.66,21.89,23.10,,,
17,2.82,4.50,6.09,7.59,9.02,10.41,11.76,13.08,14.38,15.67,16.93,18.19,19.43,20.66,21.89,23.10,24.31,,
18,2.82,4.51,6.10,7.60,9.03,10.42,11.77,13.09,14.39,15.67,16.94,18.19,19.44,20.67,21.89,23.11,24.32,25.52,
19,2.55,4.35,5.95,7.44,8.86,10.23,11.57,12.88,14.17,15.45,16.71,17.96,19.19,20.42,21.64,22.85,24.05,25.25,26.44
