i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.68,,,,,,,,,,,,,,,,,,,
2,6.33,7.51,,,,,,,,,,,,,,,,,,
3,5.98,7.16,8.15,,,,,,,,,,,,,,,,,
4,5.63,6.80,7.80,8.77,,,,,,,,,,,,,,,,
5,5.28,6.45,7.44,8.42,9.38,,,,,,,,,,,,,,,
6,4.93,6.10,7.09,8.07,9.03,9.99,,,,,,,,,,,,,,
7,4.58,5.75,6.74,7.72,8.68,9.64,10.59,,,,,,,,,,,,,
8,4.23,5.40,6.39,7.37,8.33,9.29,10.24,11.19,,,,,,,,,,,,
9,3.88,5.05,6.04,7.02,7.98,8.94,9.89,10.84,11.78,,,,,,,,,,,
10,3.53,4.70,5.69,6.67,7.63,8.59,9.54,10.49,11.43,12.37,,,,,,,,,,
11,3.18,4.35,5.34,6.32,7.28,8.24,9.19,10.14,11.08,12.02,12.96,,,,,,,,,
12,2.83,4.00,4.99,5.97,6.93,7.89,8.84,9.79,10.73,11.67,12.61,13.55,,,,,,,,
13,2.48,3.65,4.64,5.62,6.58,7.54,8.49,9.44,10.38,11.32,12.26,13.20,14.14,,,,,,,
14,2.13,3.30,4.29,5.27,6.23,7.19,8.14,9.09,10.03,10.97,11.91,12.85,13.79,14.72,,,,,,
15,1.78,2.95,3.94,4.92,5.88,6.84,7.79,8.74,9.68,10.62,11.56,12.50,13.43,14.37,15.30,,,,,
16,1.43,2.60,3.59,4.57,5.53,6.49,7.44,8.38,9.33,10.27,11.21,12.15,13.08,14.02,14.95,15.88,,,,
17,1.08,2.25,3.24,4.21,5.18,6.14,7.09,8.03,8.98,9.92,10.86,11.80,12.73,13.67,14.60,15.53,16.47,,,
18,0.73,1.90,2.89,3.86,4.83,5.78,6.74,7.68,8.63,9.57,10.51,11.45,12.38,13.32,14.25,15.18,16.12,17.05,,
19,0.39,1.56,2.55,3.52,4.48,5.44,6.39,7.33,8.27,9.22,10.15,11.09,12.03,12.96,13.89,14.83,15.76,16.69,17.61,
20,0.00,1.05,1.95,2.85,3.75,4.65,5.55,6.45,7.35,8.25,9.15,10.05,10.95,11.85,12.75,13.65,14.55,15.45,16.35,17.25
