i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.09,,,,,,,,,,,,,,,,,,,
2,3.88,4.83,,,,,,,,,,,,,,,,,,
3,3.66,4.61,5.57,,,,,,,,,,,,,,,,,
4,3.45,4.40,5.35,6.30,,,,,,,,,,,,,,,,
5,3.23,4.18,5.13,6.08,7.02,,,,,,,,,,,,,,,
6,3.01,3.96,4.92,5.86,6.80,7.74,,,,,,,,,,,,,,
7,2.80,3.75,4.70,5.65,6.59,7.52,8.46,,,,,,,,,,,,,
8,2.58,3.53,4.49,5.43,6.37,7.31,8.24,9.17,,,,,,,,,,,,
9,2.37,3.32,4.27,5.22,6.16,7.09,8.02,8.95,9.88,,,,,,,,,,,
10,2.15,3.10,4.05,5.00,5.94,6.88,7.81,8.74,9.67,10.59,,,,,,,,,,
11,1.93,2.88,3.84,4.78,5.72,6.66,7.59,8.52,9.45,10.38,11.30,,,,,,,,,
12,1.72,2.67,3.62,4.57,5.51,6.44,7.38,8.31,9.24,10.16,11.09,12.01,,,,,,,,
13,1.50,2.45,3.41,4.35,5.29,6.23,7.16,8.09,9.02,9.95,10.87,11.80,12.72,,,,,,,
14,1.29,2.24,3.19,4.14,5.08,6.01,6.94,7.88,8.80,9.73,10.66,11.58,12.50,13.43,,,,,,
15,1.07,2.02,2.98,3.92,4.86,5.80,6.73,7.66,8.59,9.51,10.44,11.36,12.29,13.21,14.13,,,,,
16,0.85,1.80,2.76,3.70,4.64,5.58,6.51,7.44,8.37,9.30,10.22,11.15,12.07,13.00,13.92,14.84,,,,
17,0.64,1.59,2.54,3.49,4.43,5.36,6.30,7.23,8.16,9.08,10.01,10.93,11.86,12.78,13.70,14.62,15.54,,,
18,0.42,1.37,2.33,3.27,4.21,5.15,6.08,7.01,7.94,8.87,9.79,10.72,11.64,12.56,13.48,14.41,15.33,16.25,,
19,0.21,1.16,2.11,3.05,3.99,4.93,5.86,6.79,7.72,8.65,9.57,10.50,11.42,12.34,13.26,14.18,15.10,16.02,16.94,
20,0.00,0.88,1.78,2.68,3.58,4.48,5.38,6.28,7.18,8.08,8.98,9.88,10.78,11.68,12.58,13.48,14.38,15.28,16.18,17.08
