i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.34,,,,,,,,,,,,,,,,,,,
2,5.06,6.24,,,,,,,,,,,,,,,,,,
3,4.78,5.96,6.93,,,,,,,,,,,,,,,,,
4,4.50,5.68,6.65,7.60,,,,,,,,,,,,,,,,
5,4.22,5.40,6.37,7.32,8.27,,,,,,,,,,,,,,,
6,3.94,5.12,6.09,7.04,7.99,8.93,,,,,,,,,,,,,,
7,3.66,4.84,5.81,6.76,7.71,8.65,9.59,,,,,,,,,,,,,
8,3.38,4.56,5.53,6.48,7.43,8.37,9.31,10.25,,,,,,,,,,,,
9,3.10,4.28,5.25,6.20,7.15,8.09,9.03,9.97,10.91,,,,,,,,,,,
10,2.82,4.00,4.97,5.92,6.87,7.81,8.75,9.69,10.63,11.56,,,,,,,,,,
11,2.54,3.72,4.69,5.64,6.59,7.53,8.47,9.41,10.35,11.28,12.21,,,,,,,,,
12,2.26,3.44,4.41,5.36,6.31,7.25,8.19,9.13,10.07,11.00,11.93,12.86,,,,,,,,
13,1.98,3.16,4.13,5.08,6.03,6.97,7.91,8.85,9.79,10.72,11.65,12.58,13.51,,,,,,,
14,1.70,2.88,3.85,4.80,5.75,6.69,7.63,8.57,9.51,10.44,11.37,12.30,13.23,14.16,,,,,,
15,1.42,2.60,3.57,4.52,5.47,6.41,7.35,8.29,9.23,10.16,11.09,12.02,12.95,13.88,14.80,,,,,
16,1.14,2.32,3.29,4.24,5.19,6.13,7.07,8.01,8.95,9.88,10.81,11.74,12.67,13.60,14.52,15.45,,,,
17,0.86,2.04,3.01,3.96,4.91,5.85,6.79,7.73,8.67,9.60,10.53,11.46,12.39,13.32,14.24,15.17,16.10,,,
18,0.58,1.76,2.73,3.68,4.63,5.57,6.51,7.45,8.39,9.32,10.25,11.18,12.11,13.04,13.96,14.89,15.82,16.74,,
19,0.31,1.48,2.45,3.40,4.35,5.29,6.23,7.17,8.10,9.04,9.97,10.90,11.83,12.75,13.68,14.60,15.53,16.45,17.38,
20,0.00,1.09,1.99,2.89,3.79,4.69,5.59,6.49,7.39,8.29,9.19,10.09,10.99,11.89,12.79,13.69,14.59,15.49,16.39,17.29
