i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.29,,,,,,,,,,,,,,,,,,
2,3.29,5.02,,,,,,,,,,,,,,,,,
3,3.29,5.02,6.61,,,,,,,,,,,,,,,,
4,3.29,5.02,6.61,8.11,,,,,,,,,,,,,,,
5,3.29,5.02,6.61,8.11,9.55,,,,,,,,,,,,,,
6,3.29,5.02,6.61,8.11,9.55,10.94,,,,,,,,,,,,,
7,3.29,5.02,6.61,8.11,9.55,10.94,12.29,,,,,,,,,,,,
8,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,,,,,,,,,,,
9,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,,,,,,,,,,
10,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,,,,,,,,,
11,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,17.48,,,,,,,,
12,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,17.48,18.74,,,,,,,
13,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,17.48,18.74,19.99,,,,,,
14,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,17.48,18.74,19.99,21.23,,,,,
15,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,17.48,18.74,19.99,21.23,22.46,,,,
16,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,17.48,18.74,19.99,21.23,22.46,23.68,,,
17,3.29,5.02,6.61,8.11,9.55,10.94,12.29,13.62,14.92,16.21,17.48,18.74,19.99,21.23,22.46,23.68,24.90,,
18,3.30,5.03,6.62,8.12,9.55,10.94,12.30,13.62,14.93,16.21,17.49,18.74,19.99,21.23,22.46,23.68,24.90,26.11,
19,3.16,4.90,6.47,7.94,9.36,10.74,12.08,13.39,14.69,15.97,17.23,18.49,19.73,20.96,22.18,23.40,24.61,25.82,27.02
