i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.68,,,,,,,,,,,,,,,,,,,
2,6.33,7.89,,,,,,,,,,,,,,,,,,
3,5.98,7.54,8.52,,,,,,,,,,,,,,,,,
4,5.64,7.20,8.17,9.14,,,,,,,,,,,,,,,,
5,5.29,6.85,7.83,8.79,9.75,,,,,,,,,,,,,,,
6,4.95,6.50,7.48,8.45,9.40,10.36,,,,,,,,,,,,,,
7,4.60,6.16,7.14,8.10,9.06,10.01,10.96,,,,,,,,,,,,,
8,4.26,5.81,6.79,7.76,8.71,9.67,10.61,11.56,,,,,,,,,,,,
9,3.91,5.47,6.44,7.41,8.37,9.32,10.27,11.21,12.15,,,,,,,,,,,
10,3.56,5.12,6.10,7.06,8.02,8.97,9.92,10.87,11.81,12.75,,,,,,,,,,
11,3.22,4.78,5.75,6.72,7.68,8.63,9.58,10.52,11.46,12.40,13.34,,,,,,,,,
12,2.87,4.43,5.41,6.37,7.33,8.28,9.23,10.18,11.12,12.06,12.99,13.93,,,,,,,,
13,2.53,4.08,5.06,6.03,6.98,7.94,8.88,9.83,10.77,11.71,12.65,13.59,14.52,,,,,,,
14,2.18,3.74,4.72,5.68,6.64,7.59,8.54,9.48,10.43,11.37,12.30,13.24,14.17,15.11,,,,,,
15,1.84,3.39,4.37,5.34,6.29,7.25,8.19,9.14,10.08,11.02,11.96,12.89,13.83,14.76,15.69,,,,,
16,1.49,3.05,4.02,4.99,5.95,6.90,7.85,8.79,9.73,10.67,11.61,12.55,13.48,14.42,15.35,16.28,,,,
17,1.14,2.70,3.68,4.64,5.60,6.55,7.50,8.45,9.39,10.33,11.27,12.20,13.14,14.07,15.00,15.93,16.86,,,
18,0.80,2.36,3.33,4.30,5.26,6.21,7.16,8.10,9.04,9.98,10.92,11.86,12.79,13.72,14.66,15.59,16.52,17.45,,
19,0.47,2.02,2.99,3.96,4.91,5.86,6.81,7.75,8.69,9.63,10.57,11.50,12.44,13.37,14.30,15.23,16.16,17.09,18.02,
20,0.00,1.46,2.36,3.26,4.16,5.06,5.96,6.86,7.76,8.66,9.56,10.46,11.36,12.26,13.16,14.06,14.96,15.86,16.76,17.66
