i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.71,,,,,,,,,,,,,,,,,,
2,1.71,3.04,,,,,,,,,,,,,,,,,
3,1.71,3.04,4.29,,,,,,,,,,,,,,,,
4,1.71,3.04,4.29,5.49,,,,,,,,,,,,,,,
5,1.71,3.04,4.29,5.49,6.67,,,,,,,,,,,,,,
6,1.71,3.04,4.29,5.49,6.67,7.84,,,,,,,,,,,,,
7,1.71,3.04,4.29,5.49,6.67,7.84,8.99,,,,,,,,,,,,
8,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,,,,,,,,,,,
9,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,,,,,,,,,,
10,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,,,,,,,,,
11,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,,,,,,,,
12,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,14.61,,,,,,,
13,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,14.61,15.72,,,,,,
14,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,14.61,15.72,16.83,,,,,
15,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,14.61,15.72,16.83,17.92,,,,
16,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,14.61,15.72,16.83,17.92,19.05,,,
17,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,14.61,15.72,16.83,17.92,19.05,20.37,,
18,1.71,3.04,4.29,5.49,6.67,7.84,8.99,10.13,11.26,12.38,13.50,14.61,15.72,16.83,17.92,19.02,20.37,21.29,
19,1.68,3.01,4.25,5.45,6.63,7.79,8.94,10.08,11.21,12.33,13.45,14.56,15.66,16.77,17.87,18.96,20.08,21.29,22.69
