i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.76,,,,,,,,,,,,,,,,,,,
2,5.46,6.60,,,,,,,,,,,,,,,,,,
3,5.16,6.29,7.27,,,,,,,,,,,,,,,,,
4,4.85,5.99,6.97,7.93,,,,,,,,,,,,,,,,
5,4.55,5.69,6.66,7.63,8.58,,,,,,,,,,,,,,,
6,4.25,5.39,6.36,7.32,8.28,9.22,,,,,,,,,,,,,,
7,3.95,5.08,6.06,7.02,7.97,8.92,9.87,,,,,,,,,,,,,
8,3.64,4.78,5.76,6.72,7.67,8.62,9.56,10.50,,,,,,,,,,,,
9,3.34,4.48,5.45,6.42,7.37,8.32,9.26,10.20,11.14,,,,,,,,,,,
10,3.04,4.18,5.15,6.11,7.07,8.02,8.96,9.90,10.84,11.77,,,,,,,,,,
11,2.74,3.88,4.85,5.81,6.76,7.71,8.66,9.60,10.54,11.47,12.41,,,,,,,,,
12,2.43,3.57,4.55,5.51,6.46,7.41,8.35,9.30,10.23,11.17,12.10,13.04,,,,,,,,
13,2.13,3.27,4.25,5.21,6.16,7.11,8.05,8.99,9.93,10.87,11.80,12.73,13.66,,,,,,,
14,1.83,2.97,3.94,4.90,5.86,6.81,7.75,8.69,9.63,10.56,11.50,12.43,13.36,14.29,,,,,,
15,1.53,2.67,3.64,4.60,5.56,6.50,7.45,8.39,9.33,10.26,11.20,12.13,13.06,13.99,14.92,,,,,
16,1.23,2.36,3.34,4.30,5.25,6.20,7.15,8.09,9.02,9.96,10.89,11.83,12.76,13.69,14.62,15.54,,,,
17,0.92,2.06,3.04,4.00,4.95,5.90,6.84,7.78,8.72,9.66,10.59,11.52,12.45,13.38,14.31,15.24,16.17,,,
18,0.62,1.76,2.73,3.70,4.65,5.60,6.54,7.48,8.42,9.35,10.29,11.22,12.15,13.08,14.01,14.94,15.87,16.79,,
19,0.33,1.46,2.44,3.40,4.35,5.30,6.24,7.18,8.11,9.05,9.98,10.92,11.85,12.78,13.70,14.63,15.56,16.48,17.41,
20,0.00,1.04,1.94,2.84,3.74,4.64,5.54,6.44,7.34,8.24,9.14,10.04,10.94,11.84,12.74,13.64,14.54,15.44,16.34,17.24
