i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.25,,,,,,,,,,,,,,,,,,,
2,3.08,3.96,,,,,,,,,,,,,,,,,,
3,2.91,3.79,4.73,,,,,,,,,,,,,,,,,
4,2.74,3.62,4.56,5.50,,,,,,,,,,,,,,,,
5,2.56,3.45,4.39,5.33,6.26,,,,,,,,,,,,,,,
6,2.39,3.27,4.22,5.16,6.09,7.02,,,,,,,,,,,,,,
7,2.22,3.10,4.05,4.98,5.92,6.85,7.77,,,,,,,,,,,,,
8,2.05,2.93,3.88,4.81,5.75,6.67,7.60,8.53,,,,,,,,,,,,
9,1.88,2.76,3.71,4.64,5.57,6.50,7.43,8.36,9.28,,,,,,,,,,,
10,1.71,2.59,3.53,4.47,5.40,6.33,7.26,8.18,9.11,10.03,,,,,,,,,,
11,1.54,2.42,3.36,4.30,5.23,6.16,7.09,8.01,8.94,9.86,10.78,,,,,,,,,
12,1.36,2.25,3.19,4.13,5.06,5.99,6.92,7.84,8.76,9.69,10.61,11.53,,,,,,,,
13,1.19,2.08,3.02,3.96,4.89,5.82,6.75,7.67,8.59,9.52,10.44,11.36,12.28,,,,,,,
14,1.02,1.90,2.85,3.79,4.72,5.65,6.57,7.50,8.42,9.34,10.27,11.19,12.10,13.02,,,,,,
15,0.85,1.73,2.68,3.61,4.55,5.48,6.40,7.33,8.25,9.17,10.09,11.01,11.93,12.85,13.77,,,,,
16,0.68,1.56,2.51,3.44,4.38,5.30,6.23,7.16,8.08,9.00,9.92,10.84,11.76,12.68,13.60,14.52,,,,
17,0.51,1.39,2.33,3.27,4.20,5.13,6.06,6.98,7.91,8.83,9.75,10.67,11.59,12.51,13.43,14.34,15.26,,,
18,0.34,1.22,2.16,3.10,4.03,4.96,5.89,6.81,7.74,8.66,9.58,10.50,11.42,12.34,13.26,14.17,15.09,16.01,,
19,0.17,1.05,1.99,2.93,3.86,4.79,5.71,6.64,7.56,8.48,9.40,10.32,11.24,12.16,13.08,14.00,14.91,15.83,16.74,
20,0.00,0.82,1.72,2.62,3.52,4.42,5.32,6.22,7.12,8.02,8.92,9.82,10.72,11.62,12.52,13.42,14.32,15.22,16.12,17.02
