i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.01,,,,,,,,,,,,,,,,,,
2,3.01,4.76,,,,,,,,,,,,,,,,,
3,3.01,4.76,6.42,,,,,,,,,,,,,,,,
4,3.01,4.76,6.42,7.97,,,,,,,,,,,,,,,
5,3.01,4.76,6.42,7.97,9.44,,,,,,,,,,,,,,
6,3.01,4.76,6.42,7.97,9.44,10.87,,,,,,,,,,,,,
7,3.01,4.76,6.42,7.97,9.44,10.87,12.26,,,,,,,,,,,,
8,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,,,,,,,,,,,
9,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,,,,,,,,,,
10,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,16.24,,,,,,,,,
11,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,16.24,17.53,,,,,,,,
12,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,16.24,17.53,18.81,,,,,,,
13,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,16.24,17.53,18.81,20.07,,,,,,
14,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,16.24,17.53,18.81,20.07,21.32,,,,,
15,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,16.24,17.53,18.81,20.07,21.32,22.57,,,,
16,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.94,16.24,17.53,18.81,20.07,21.32,22.57,23.80,,,
17,3.01,4.76,6.42,7.97,9.44,10.87,12.26,13.61,14.93,16.24,17.53,18.81,20.07,21.32,22.57,23.80,25.03,,
18,3.01,4.77,6.43,7.98,9.45,10.88,12.26,13.61,14.94,16.25,17.54,18.81,20.07,21.33,22.57,23.80,25.03,26.25,
19,2.72,4.60,6.26,7.79,9.25,10.66,12.03,13.37,14.69,15.98,17.26,18.53,19.79,21.03,22.27,23.50,24.72,25.94,27.15
