i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.26,,,,,,,,,,,,,,,,,,
2,3.26,4.91,,,,,,,,,,,,,,,,,
3,3.26,4.91,6.41,,,,,,,,,,,,,,,,
4,3.26,4.91,6.41,7.83,,,,,,,,,,,,,,,
5,3.26,4.91,6.41,7.83,9.19,,,,,,,,,,,,,,
6,3.26,4.91,6.41,7.83,9.19,10.52,,,,,,,,,,,,,
7,3.26,4.91,6.41,7.83,9.19,10.52,11.81,,,,,,,,,,,,
8,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,,,,,,,,,,,
9,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,,,,,,,,,,
10,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,,,,,,,,,
11,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,,,,,,,,
12,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,18.07,,,,,,,
13,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,18.07,19.29,,,,,,
14,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,18.07,19.29,20.48,,,,,
15,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,18.07,19.29,20.48,21.68,,,,
16,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,18.07,19.29,20.48,21.68,22.89,,,
17,3.26,4.91,6.41,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,18.07,19.29,20.48,21.68,22.89,24.07,,
18,3.26,4.92,6.42,7.83,9.19,10.52,11.81,13.10,14.36,15.61,16.84,18.07,19.29,20.50,21.70,22.89,24.07,25.25,
19,3.25,4.83,6.29,7.68,9.04,10.36,11.64,12.91,14.18,15.41,16.64,17.86,19.07,20.27,21.48,22.66,23.84,25.02,26.20
