i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.00,,,,,,,,,,,,,,,,,,
2,1.00,2.33,,,,,,,,,,,,,,,,,
3,1.00,2.33,3.55,,,,,,,,,,,,,,,,
4,1.00,2.33,3.55,4.74,,,,,,,,,,,,,,,
5,1.00,2.33,3.55,4.74,5.90,,,,,,,,,,,,,,
6,1.00,2.33,3.55,4.74,5.90,7.04,,,,,,,,,,,,,
7,1.00,2.33,3.55,4.74,5.90,7.04,8.18,,,,,,,,,,,,
8,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,,,,,,,,,,,
9,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,,,,,,,,,,
10,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,,,,,,,,,
11,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,12.62,,,,,,,,
12,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,12.62,13.72,,,,,,,
13,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,12.62,13.72,14.81,,,,,,
14,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,12.62,13.72,14.81,15.90,,,,,
15,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,12.62,13.72,14.81,15.90,16.99,,,,
16,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,12.62,13.72,14.81,15.90,16.99,18.07,,,
17,1.00,2.33,3.55,4.74,5.90,7.04,8.18,9.30,10.41,11.52,12.62,13.72,14.81,15.90,16.99,18.07,19.16,,
18,1.00,2.33,3.55,4.74,5.90,7.04,8.17,9.30,10.41,11.52,12.62,13.72,14.81,15.90,16.99,18.07,19.15,20.23,
19,0.98,2.30,3.52,4.71,5.86,7.01,8.14,9.26,10.37,11.48,12.58,13.67,14.77,15.86,16.94,18.03,19.11,20.18,21.26
