i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.53,,,,,,,,,,,,,,,,,,,
2,5.24,6.53,,,,,,,,,,,,,,,,,,
3,4.95,6.24,7.21,,,,,,,,,,,,,,,,,
4,4.67,5.95,6.92,7.88,,,,,,,,,,,,,,,,
5,4.38,5.66,6.63,7.59,8.54,,,,,,,,,,,,,,,
6,4.09,5.38,6.34,7.30,8.25,9.19,,,,,,,,,,,,,,
7,3.80,5.09,6.05,7.01,7.96,8.90,9.84,,,,,,,,,,,,,
8,3.51,4.80,5.77,6.72,7.67,8.62,9.56,10.49,,,,,,,,,,,,
9,3.22,4.51,5.48,6.43,7.38,8.33,9.27,10.21,11.14,,,,,,,,,,,
10,2.93,4.22,5.19,6.14,7.09,8.04,8.98,9.92,10.85,11.79,,,,,,,,,,
11,2.64,3.93,4.90,5.85,6.80,7.75,8.69,9.63,10.56,11.50,12.43,,,,,,,,,
12,2.35,3.64,4.61,5.57,6.51,7.46,8.40,9.34,10.27,11.21,12.14,13.07,,,,,,,,
13,2.06,3.35,4.32,5.28,6.23,7.17,8.11,9.05,9.99,10.92,11.85,12.78,13.71,,,,,,,
14,1.78,3.06,4.03,4.99,5.94,6.88,7.82,8.76,9.70,10.63,11.56,12.49,13.42,14.35,,,,,,
15,1.49,2.78,3.74,4.70,5.65,6.59,7.53,8.47,9.41,10.34,11.27,12.20,13.13,14.06,14.99,,,,,
16,1.20,2.49,3.45,4.41,5.36,6.30,7.24,8.18,9.12,10.05,10.98,11.91,12.84,13.77,14.70,15.63,,,,
17,0.91,2.20,3.16,4.12,5.07,6.01,6.96,7.89,8.83,9.76,10.70,11.63,12.56,13.48,14.41,15.34,16.26,,,
18,0.62,1.91,2.88,3.83,4.78,5.73,6.67,7.60,8.54,9.47,10.41,11.34,12.27,13.19,14.12,15.05,15.97,16.90,,
19,0.35,1.63,2.59,3.54,4.49,5.44,6.38,7.31,8.25,9.18,10.11,11.04,11.97,12.90,13.83,14.75,15.68,16.60,17.53,
20,0.00,1.20,2.10,3.00,3.90,4.80,5.70,6.60,7.50,8.40,9.30,10.20,11.10,12.00,12.90,13.80,14.70,15.60,16.50,17.40
