i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.25,,,,,,,,,,,,,,,,,,,
2,4.97,6.18,,,,,,,,,,,,,,,,,,
3,4.70,5.90,6.87,,,,,,,,,,,,,,,,,
4,4.42,5.63,6.59,7.55,,,,,,,,,,,,,,,,
5,4.15,5.35,6.32,7.27,8.22,,,,,,,,,,,,,,,
6,3.87,5.08,6.04,7.00,7.94,8.89,,,,,,,,,,,,,,
7,3.60,4.80,5.77,6.72,7.67,8.61,9.55,,,,,,,,,,,,,
8,3.33,4.53,5.49,6.45,7.39,8.34,9.28,10.21,,,,,,,,,,,,
9,3.05,4.25,5.22,6.17,7.12,8.06,9.00,9.94,10.87,,,,,,,,,,,
10,2.78,3.98,4.94,5.90,6.84,7.79,8.73,9.66,10.60,11.53,,,,,,,,,,
11,2.50,3.70,4.67,5.62,6.57,7.51,8.45,9.39,10.32,11.26,12.19,,,,,,,,,
12,2.23,3.43,4.39,5.35,6.30,7.24,8.18,9.11,10.05,10.98,11.91,12.84,,,,,,,,
13,1.95,3.15,4.12,5.07,6.02,6.96,7.90,8.84,9.77,10.71,11.64,12.57,13.49,,,,,,,
14,1.68,2.88,3.84,4.80,5.75,6.69,7.63,8.56,9.50,10.43,11.36,12.29,13.22,14.15,,,,,,
15,1.40,2.60,3.57,4.52,5.47,6.41,7.35,8.29,9.22,10.16,11.09,12.02,12.94,13.87,14.80,,,,,
16,1.13,2.33,3.29,4.25,5.20,6.14,7.08,8.01,8.95,9.88,10.81,11.74,12.67,13.60,14.52,15.45,,,,
17,0.85,2.05,3.02,3.97,4.92,5.86,6.80,7.74,8.67,9.61,10.54,11.47,12.40,13.32,14.25,15.17,16.10,,,
18,0.58,1.78,2.74,3.70,4.65,5.59,6.53,7.46,8.40,9.33,10.26,11.19,12.12,13.05,13.97,14.90,15.82,16.75,,
19,0.31,1.51,2.47,3.42,4.37,5.31,6.25,7.19,8.12,9.05,9.98,10.91,11.84,12.77,13.69,14.62,15.54,16.47,17.39,
20,0.00,1.12,2.02,2.92,3.82,4.72,5.62,6.52,7.42,8.32,9.22,10.12,11.02,11.92,12.82,13.72,14.62,15.52,16.42,17.32
