i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.74,,,,,,,,,,,,,,,,,,
2,1.74,3.09,,,,,,,,,,,,,,,,,
3,1.74,3.09,4.35,,,,,,,,,,,,,,,,
4,1.74,3.09,4.35,5.57,,,,,,,,,,,,,,,
5,1.74,3.09,4.35,5.57,6.76,,,,,,,,,,,,,,
6,1.74,3.09,4.35,5.57,6.76,7.94,,,,,,,,,,,,,
7,1.74,3.09,4.35,5.57,6.76,7.94,9.10,,,,,,,,,,,,
8,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,,,,,,,,,,,
9,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,,,,,,,,,,
10,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,,,,,,,,,
11,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,13.64,,,,,,,,
12,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,13.64,14.76,,,,,,,
13,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,13.64,14.76,15.87,,,,,,
14,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,13.64,14.76,15.87,16.98,,,,,
15,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,13.64,14.76,15.87,16.98,18.09,,,,
16,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,13.64,14.76,15.87,16.98,18.09,19.19,,,
17,1.74,3.09,4.35,5.57,6.76,7.94,9.10,10.24,11.38,12.51,13.64,14.76,15.87,16.98,18.09,19.19,20.31,,
18,1.74,3.09,4.35,5.57,6.76,7.94,9.09,10.24,11.38,12.51,13.64,14.76,15.87,16.98,18.09,19.19,20.31,21.68,
19,1.71,3.05,4.31,5.52,6.71,7.88,9.04,10.19,11.33,12.46,13.58,14.70,15.81,16.92,18.02,19.12,20.23,21.39,22.40
