i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.24,,,,,,,,,,,,,,,,,,,
2,9.71,10.72,,,,,,,,,,,,,,,,,,
3,9.17,10.18,10.86,,,,,,,,,,,,,,,,,
4,8.64,9.64,10.33,10.98,,,,,,,,,,,,,,,,
5,8.10,9.11,9.79,10.44,11.08,,,,,,,,,,,,,,,
6,7.57,8.57,9.25,9.91,10.55,11.17,,,,,,,,,,,,,,
7,7.03,8.04,8.72,9.37,10.01,10.63,11.25,,,,,,,,,,,,,
8,6.50,7.50,8.18,8.84,9.47,10.10,10.71,11.32,,,,,,,,,,,,
9,5.96,6.97,7.65,8.30,8.94,9.56,10.18,10.78,11.38,,,,,,,,,,,
10,5.43,6.43,7.11,7.77,8.40,9.03,9.64,10.25,10.85,11.44,,,,,,,,,,
11,4.89,5.90,6.58,7.23,7.87,8.49,9.11,9.71,10.31,10.91,11.50,,,,,,,,,
12,4.36,5.36,6.04,6.70,7.33,7.96,8.57,9.18,9.78,10.37,10.96,11.55,,,,,,,,
13,3.82,4.83,5.51,6.16,6.80,7.42,8.04,8.64,9.24,9.84,10.43,11.01,11.59,,,,,,,
14,3.29,4.29,4.97,5.63,6.26,6.89,7.50,8.11,8.71,9.30,9.89,10.48,11.06,11.64,,,,,,
15,2.75,3.76,4.44,5.09,5.73,6.35,6.97,7.57,8.17,8.77,9.36,9.94,10.52,11.10,11.68,,,,,
16,2.21,3.22,3.90,4.56,5.19,5.82,6.43,7.04,7.64,8.23,8.82,9.41,9.99,10.57,11.14,11.72,,,,
17,1.68,2.68,3.36,4.02,4.66,5.28,5.89,6.50,7.10,7.69,8.28,8.87,9.45,10.03,10.60,11.18,11.75,,,
18,1.15,2.15,2.82,3.47,4.11,4.73,5.34,5.95,6.55,7.14,7.73,8.31,8.90,9.47,10.05,10.62,11.19,11.76,,
19,0.60,1.58,2.23,2.86,3.48,4.09,4.69,5.29,5.88,6.46,7.04,7.62,8.19,8.76,9.33,9.89,10.46,11.02,11.58,
20,0.00,0.80,1.30,1.80,2.30,2.80,3.30,3.80,4.30,4.80,5.30,5.80,6.30,6.80,7.30,7.80,8.30,8.80,9.30,9.80
