i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.94,,,,,,,,,,,,,,,,,,
2,0.94,2.02,,,,,,,,,,,,,,,,,
3,0.94,2.02,3.04,,,,,,,,,,,,,,,,
4,0.94,2.02,3.04,4.08,,,,,,,,,,,,,,,
5,0.94,2.02,3.04,4.08,5.11,,,,,,,,,,,,,,
6,0.94,2.02,3.04,4.08,5.11,6.13,,,,,,,,,,,,,
7,0.94,2.02,3.04,4.08,5.11,6.13,7.17,,,,,,,,,,,,
8,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,,,,,,,,,,,
9,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,9.21,,,,,,,,,,
10,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,9.21,10.23,,,,,,,,,
11,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,9.21,10.23,11.26,,,,,,,,
12,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,9.21,10.23,11.26,12.28,,,,,,,
13,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,9.21,10.23,11.26,12.28,13.29,,,,,,
14,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,9.21,10.23,11.26,12.28,13.29,14.31,,,,,
15,0.94,2.02,3.04,4.08,5.11,6.13,7.17,8.19,9.21,10.23,11.26,12.28,13.29,14.31,15.32,,,,
16,0.94,2.02,3.04,4.08,5.11,6.13,7.16,8.19,9.21,10.23,11.26,12.28,13.29,14.31,15.32,16.34,,,
17,0.93,2.02,3.04,4.07,5.10,6.13,7.16,8.18,9.21,10.22,11.24,12.27,13.29,14.30,15.32,16.34,17.35,,
18,0.90,1.98,2.99,4.02,5.04,6.08,7.09,8.12,9.14,10.16,11.18,12.20,13.21,14.23,15.24,16.26,17.27,18.29,
19,0.69,1.66,2.64,3.63,4.62,5.62,6.62,7.61,8.61,9.61,10.61,11.61,12.61,13.61,14.60,15.60,16.60,17.60,18.60
