i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.58,,,,,,,,,,,,,,,,,,,
2,4.34,4.86,,,,,,,,,,,,,,,,,,
3,4.10,4.62,5.20,,,,,,,,,,,,,,,,,
4,3.85,4.38,4.95,5.52,,,,,,,,,,,,,,,,
5,3.61,4.13,4.71,5.27,5.83,,,,,,,,,,,,,,,
6,3.37,3.89,4.47,5.03,5.59,6.14,,,,,,,,,,,,,,
7,3.12,3.65,4.22,4.79,5.34,5.89,6.44,,,,,,,,,,,,,
8,2.88,3.40,3.98,4.54,5.10,5.65,6.20,6.74,,,,,,,,,,,,
9,2.64,3.16,3.74,4.30,4.86,5.41,5.95,6.50,7.04,,,,,,,,,,,
10,2.39,2.92,3.49,4.06,4.61,5.16,5.71,6.25,6.79,7.33,,,,,,,,,,
11,2.15,2.67,3.25,3.81,4.37,4.92,5.47,6.01,6.55,7.09,7.62,,,,,,,,,
12,1.91,2.43,3.01,3.57,4.13,4.68,5.22,5.77,6.31,6.84,7.38,7.91,,,,,,,,
13,1.67,2.19,2.76,3.33,3.88,4.43,4.98,5.52,6.06,6.60,7.14,7.67,8.20,,,,,,,
14,1.42,1.94,2.52,3.08,3.64,4.19,4.74,5.28,5.82,6.36,6.89,7.43,7.96,8.50,,,,,,
15,1.18,1.70,2.28,2.84,3.40,3.95,4.49,5.04,5.58,6.11,6.65,7.18,7.72,8.25,8.78,,,,,
16,0.94,1.46,2.03,2.60,3.15,3.70,4.25,4.79,5.33,5.87,6.41,6.94,7.47,8.01,8.53,9.04,,,,
17,0.69,1.21,1.79,2.35,2.91,3.46,4.01,4.55,5.09,5.63,6.16,6.70,7.23,7.76,8.29,8.81,9.18,,,
18,0.45,0.97,1.55,2.11,2.67,3.22,3.76,4.30,4.84,5.38,5.92,6.45,6.99,7.52,8.05,8.57,9.00,5.62,,
19,0.21,0.72,1.29,1.85,2.41,2.95,3.50,4.04,4.57,5.11,5.64,6.18,6.71,7.24,7.77,8.29,8.74,8.00,-9.38,
20,0.00,0.42,0.92,1.42,1.92,2.42,2.92,3.42,3.92,4.42,4.92,5.42,5.92,6.42,6.92,7.42,7.92,8.42,8.92,9.42
