i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.48,,,,,,,,,,,,,,,,,,,
2,9.93,10.86,,,,,,,,,,,,,,,,,,
3,9.38,10.31,11.00,,,,,,,,,,,,,,,,,
4,8.83,9.76,10.45,11.12,,,,,,,,,,,,,,,,
5,8.28,9.21,9.90,10.57,11.21,,,,,,,,,,,,,,,
6,7.73,8.66,9.35,10.02,10.66,11.30,,,,,,,,,,,,,,
7,7.18,8.11,8.80,9.47,10.11,10.75,11.37,,,,,,,,,,,,,
8,6.63,7.56,8.25,8.92,9.56,10.20,10.82,11.43,,,,,,,,,,,,
9,6.08,7.01,7.70,8.37,9.01,9.65,10.27,10.88,11.49,,,,,,,,,,,
10,5.53,6.46,7.15,7.82,8.46,9.10,9.72,10.33,10.94,11.54,,,,,,,,,,
11,4.98,5.91,6.60,7.27,7.91,8.55,9.17,9.78,10.39,10.99,11.58,,,,,,,,,
12,4.43,5.36,6.05,6.72,7.36,8.00,8.62,9.23,9.84,10.44,11.03,11.63,,,,,,,,
13,3.88,4.81,5.50,6.17,6.81,7.45,8.07,8.68,9.29,9.89,10.48,11.07,11.66,,,,,,,
14,3.33,4.26,4.95,5.62,6.26,6.90,7.52,8.13,8.74,9.34,9.93,10.52,11.11,11.70,,,,,,
15,2.78,3.71,4.40,5.07,5.71,6.35,6.97,7.58,8.19,8.79,9.38,9.97,10.56,11.15,11.73,,,,,
16,2.23,3.16,3.85,4.52,5.16,5.80,6.42,7.03,7.64,8.24,8.83,9.42,10.01,10.59,11.17,11.75,,,,
17,1.68,2.61,3.30,3.96,4.61,5.24,5.87,6.48,7.09,7.69,8.28,8.87,9.46,10.04,10.62,11.20,11.77,,,
18,1.14,2.06,2.74,3.41,4.05,4.68,5.30,5.91,6.52,7.12,7.71,8.30,8.89,9.47,10.05,10.63,11.20,11.77,,
19,0.55,1.47,2.13,2.78,3.40,4.02,4.63,5.23,5.82,6.41,7.00,7.58,8.16,8.73,9.30,9.87,10.44,11.00,11.57,
20,0.00,0.71,1.21,1.71,2.21,2.71,3.21,3.71,4.21,4.71,5.21,5.71,6.21,6.71,7.21,7.71,8.21,8.71,9.21,9.71
