i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.05,,,,,,,,,,,,,,,,,,,
2,3.83,4.16,,,,,,,,,,,,,,,,,,
3,3.61,3.94,4.51,,,,,,,,,,,,,,,,,
4,3.40,3.72,4.30,4.86,,,,,,,,,,,,,,,,
5,3.18,3.51,4.08,4.64,5.19,,,,,,,,,,,,,,,
6,2.96,3.29,3.86,4.42,4.97,5.52,,,,,,,,,,,,,,
7,2.74,3.07,3.64,4.20,4.76,5.30,5.84,,,,,,,,,,,,,
8,2.53,2.85,3.43,3.99,4.54,5.09,5.63,6.17,,,,,,,,,,,,
9,2.31,2.64,3.21,3.77,4.32,4.87,5.41,5.95,6.49,,,,,,,,,,,
10,2.09,2.42,2.99,3.55,4.10,4.65,5.19,5.73,6.27,6.80,,,,,,,,,,
11,1.87,2.20,2.77,3.33,3.89,4.43,4.98,5.51,6.05,6.59,7.12,,,,,,,,,
12,1.66,1.98,2.56,3.12,3.67,4.22,4.76,5.30,5.83,6.37,6.90,7.44,,,,,,,,
13,1.44,1.77,2.34,2.90,3.45,4.00,4.54,5.08,5.62,6.15,6.68,7.23,7.75,,,,,,,
14,1.22,1.55,2.12,2.68,3.23,3.78,4.32,4.86,5.40,5.93,6.47,7.00,7.53,7.86,,,,,,
15,1.00,1.33,1.90,2.46,3.02,3.56,4.11,4.64,5.18,5.72,6.25,6.78,7.31,7.68,4.52,,,,,
16,0.79,1.11,1.69,2.25,2.80,3.35,3.89,4.43,4.96,5.50,6.03,6.56,7.10,7.50,5.11,-40.94,,,,
17,0.57,0.90,1.47,2.03,2.58,3.13,3.67,4.21,4.75,5.28,5.81,6.35,6.88,7.31,5.70,-28.38,310.92,,,
18,0.35,0.68,1.25,1.81,2.36,2.91,3.45,3.99,4.53,5.06,5.59,6.13,6.66,7.13,6.29,-15.74,204.97,-4821.21,,
19,0.14,0.46,1.03,1.58,2.13,2.68,3.22,3.75,4.29,4.82,5.35,5.88,6.42,6.94,7.00,-0.46,76.99,-1527.34,-23905.28,
20,0.00,0.22,0.72,1.22,1.72,2.22,2.72,3.22,3.72,4.22,4.72,5.22,5.72,6.22,6.72,7.22,7.72,8.22,8.72,9.22
