i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.83,,,,,,,,,,,,,,,,,,,
2,9.32,10.30,,,,,,,,,,,,,,,,,,
3,8.80,9.79,10.46,,,,,,,,,,,,,,,,,
4,8.29,9.27,9.95,10.59,,,,,,,,,,,,,,,,
5,7.77,8.76,9.43,10.08,10.71,,,,,,,,,,,,,,,
6,7.26,8.25,8.92,9.56,10.19,10.81,,,,,,,,,,,,,,
7,6.74,7.73,8.40,9.05,9.68,10.29,10.90,,,,,,,,,,,,,
8,6.23,7.22,7.89,8.53,9.16,9.78,10.39,10.99,,,,,,,,,,,,
9,5.71,6.70,7.37,8.02,8.65,9.26,9.87,10.47,11.07,,,,,,,,,,,
10,5.20,6.19,6.86,7.50,8.13,8.75,9.36,9.96,10.55,11.14,,,,,,,,,,
11,4.68,5.67,6.34,6.99,7.62,8.24,8.84,9.44,10.04,10.62,11.21,,,,,,,,,
12,4.17,5.16,5.83,6.48,7.10,7.72,8.33,8.93,9.52,10.11,10.69,11.27,,,,,,,,
13,3.65,4.64,5.31,5.96,6.59,7.21,7.81,8.41,9.01,9.60,10.18,10.76,11.34,,,,,,,
14,3.14,4.13,4.80,5.45,6.07,6.69,7.30,7.90,8.49,9.08,9.66,10.25,10.82,11.40,,,,,,
15,2.62,3.61,4.29,4.93,5.56,6.18,6.78,7.38,7.98,8.57,9.15,9.73,10.31,10.88,11.45,,,,,
16,2.11,3.10,3.77,4.42,5.05,5.66,6.27,6.87,7.46,8.05,8.64,9.22,9.79,10.37,10.94,11.51,,,,
17,1.59,2.58,3.25,3.90,4.53,5.15,5.75,6.35,6.95,7.53,8.12,8.70,9.28,9.85,10.42,10.99,11.56,,,
18,1.08,2.06,2.73,3.38,4.00,4.62,5.23,5.82,6.42,7.00,7.59,8.17,8.74,9.32,9.89,10.46,11.02,11.59,,
19,0.57,1.53,2.17,2.80,3.41,4.01,4.61,5.19,5.78,6.36,6.93,7.51,8.08,8.64,9.21,9.77,10.33,10.89,11.45,
20,0.00,0.78,1.28,1.78,2.28,2.78,3.28,3.78,4.28,4.78,5.28,5.78,6.28,6.78,7.28,7.78,8.28,8.78,9.28,9.78
