i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.53,,,,,,,,,,,,,,,,,,,
2,7.13,7.76,,,,,,,,,,,,,,,,,,
3,6.72,7.36,7.99,,,,,,,,,,,,,,,,,
4,6.32,6.95,7.59,8.20,,,,,,,,,,,,,,,,
5,5.92,6.55,7.19,7.80,8.40,,,,,,,,,,,,,,,
6,5.52,6.15,6.79,7.40,8.00,8.59,,,,,,,,,,,,,,
7,5.11,5.75,6.38,7.00,7.60,8.18,8.76,,,,,,,,,,,,,
8,4.71,5.34,5.98,6.60,7.19,7.78,8.36,8.94,,,,,,,,,,,,
9,4.31,4.94,5.58,6.19,6.79,7.38,7.96,8.53,9.10,,,,,,,,,,,
10,3.91,4.54,5.18,5.79,6.39,6.98,7.56,8.13,8.70,9.27,,,,,,,,,,
11,3.50,4.14,4.78,5.39,5.99,6.57,7.15,7.73,8.30,8.86,9.42,,,,,,,,,
12,3.10,3.74,4.37,4.99,5.58,6.17,6.75,7.33,7.90,8.46,9.02,9.58,,,,,,,,
13,2.70,3.33,3.97,4.58,5.18,5.77,6.35,6.92,7.49,8.06,8.62,9.18,9.74,,,,,,,
14,2.30,2.93,3.57,4.18,4.78,5.37,5.95,6.52,7.09,7.66,8.22,8.78,9.33,9.89,,,,,,
15,1.89,2.53,3.17,3.78,4.38,4.96,5.54,6.12,6.69,7.25,7.82,8.37,8.93,9.48,10.04,,,,,
16,1.49,2.13,2.76,3.38,3.97,4.56,5.14,5.72,6.29,6.85,7.41,7.97,8.53,9.08,9.63,10.19,,,,
17,1.09,1.72,2.36,2.97,3.57,4.16,4.74,5.31,5.88,6.45,7.01,7.57,8.13,8.68,9.23,9.78,10.33,,,
18,0.69,1.32,1.96,2.57,3.17,3.75,4.33,4.91,5.47,6.04,6.60,7.16,7.71,8.27,8.82,9.37,9.92,10.47,,
19,0.30,0.91,1.53,2.13,2.72,3.30,3.87,4.44,5.00,5.56,6.12,6.68,7.23,7.78,8.32,8.87,9.42,9.96,10.50,
20,0.00,0.44,0.94,1.44,1.94,2.44,2.94,3.44,3.94,4.44,4.94,5.44,5.94,6.44,6.94,7.44,7.94,8.44,8.94,9.44
