i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.63,,,,,,,,,,,,,,,,,,,
2,6.27,6.80,,,,,,,,,,,,,,,,,,
3,5.92,6.44,7.06,,,,,,,,,,,,,,,,,
4,5.56,6.08,6.71,7.31,,,,,,,,,,,,,,,,
5,5.20,5.73,6.35,6.95,7.54,,,,,,,,,,,,,,,
6,4.85,5.37,6.00,6.60,7.18,7.76,,,,,,,,,,,,,,
7,4.49,5.02,5.64,6.24,6.83,7.41,7.98,,,,,,,,,,,,,
8,4.14,4.66,5.28,5.88,6.47,7.05,7.62,8.19,,,,,,,,,,,,
9,3.78,4.30,4.93,5.53,6.12,6.69,7.27,7.83,8.39,,,,,,,,,,,
10,3.43,3.95,4.57,5.17,5.76,6.34,6.91,7.47,8.04,8.59,,,,,,,,,,
11,3.07,3.59,4.22,4.82,5.40,5.98,6.55,7.12,7.68,8.24,8.79,,,,,,,,,
12,2.71,3.24,3.86,4.46,5.05,5.63,6.20,6.76,7.32,7.88,8.44,8.99,,,,,,,,
13,2.36,2.88,3.50,4.11,4.69,5.27,5.84,6.41,6.97,7.53,8.08,8.63,9.18,,,,,,,
14,2.00,2.52,3.15,3.75,4.34,4.91,5.49,6.05,6.61,7.17,7.73,8.28,8.83,9.37,,,,,,
15,1.65,2.17,2.79,3.39,3.98,4.56,5.13,5.70,6.26,6.81,7.37,7.92,8.47,9.02,9.56,,,,,
16,1.29,1.81,2.44,3.04,3.62,4.20,4.77,5.34,5.90,6.46,7.01,7.57,8.12,8.66,9.21,9.75,,,,
17,0.93,1.46,2.08,2.68,3.27,3.85,4.42,4.98,5.54,6.10,6.66,7.21,7.76,8.31,8.85,9.40,9.94,,,
18,0.58,1.10,1.72,2.32,2.91,3.49,4.06,4.62,5.18,5.74,6.30,6.85,7.40,7.94,8.49,9.03,9.58,10.12,,
19,0.23,0.74,1.35,1.94,2.52,3.09,3.66,4.22,4.78,5.33,5.88,6.43,6.97,7.52,8.06,8.60,9.14,9.68,10.22,
20,0.00,0.34,0.84,1.34,1.84,2.34,2.84,3.34,3.84,4.34,4.84,5.34,5.84,6.34,6.84,7.34,7.84,8.34,8.84,9.34
