i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.95,,,,,,,,,,,,,,,,,,,
2,8.47,9.23,,,,,,,,,,,,,,,,,,
3,8.00,8.76,9.42,,,,,,,,,,,,,,,,,
4,7.52,8.28,8.95,9.59,,,,,,,,,,,,,,,,
5,7.05,7.81,8.47,9.11,9.73,,,,,,,,,,,,,,,
6,6.57,7.33,7.99,8.63,9.25,9.86,,,,,,,,,,,,,,
7,6.09,6.85,7.52,8.16,8.78,9.39,9.99,,,,,,,,,,,,,
8,5.62,6.38,7.04,7.68,8.30,8.91,9.51,10.10,,,,,,,,,,,,
9,5.14,5.90,6.57,7.21,7.83,8.44,9.04,9.63,10.21,,,,,,,,,,,
10,4.67,5.43,6.09,6.73,7.35,7.96,8.56,9.15,9.74,10.32,,,,,,,,,,
11,4.19,4.95,5.62,6.25,6.88,7.48,8.08,8.68,9.26,9.84,10.42,,,,,,,,,
12,3.71,4.48,5.14,5.78,6.40,7.01,7.61,8.20,8.79,9.37,9.95,10.52,,,,,,,,
13,3.24,4.00,4.66,5.30,5.92,6.53,7.13,7.72,8.31,8.89,9.47,10.04,10.61,,,,,,,
14,2.76,3.52,4.19,4.83,5.45,6.06,6.66,7.25,7.83,8.42,8.99,9.57,10.14,10.70,,,,,,
15,2.29,3.05,3.71,4.35,4.97,5.58,6.18,6.77,7.36,7.94,8.52,9.09,9.66,10.23,10.79,,,,,
16,1.81,2.57,3.24,3.87,4.50,5.10,5.70,6.30,6.88,7.46,8.04,8.61,9.19,9.75,10.32,10.88,,,,
17,1.33,2.10,2.76,3.40,4.02,4.63,5.23,5.82,6.41,6.99,7.56,8.14,8.71,9.28,9.84,10.40,10.96,,,
18,0.86,1.62,2.28,2.92,3.54,4.14,4.74,5.33,5.92,6.50,7.08,7.65,8.22,8.79,9.35,9.91,10.47,11.03,,
19,0.39,1.12,1.77,2.39,3.00,3.60,4.19,4.77,5.35,5.92,6.49,7.06,7.62,8.18,8.74,9.30,9.85,10.41,10.96,
20,0.00,0.54,1.04,1.54,2.04,2.54,3.04,3.54,4.04,4.54,5.04,5.54,6.04,6.54,7.04,7.54,8.04,8.54,9.04,9.54
