i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.17,,,,,,,,,,,,,,,,,,,
2,8.68,9.44,,,,,,,,,,,,,,,,,,
3,8.19,8.95,9.62,,,,,,,,,,,,,,,,,
4,7.70,8.46,9.14,9.78,,,,,,,,,,,,,,,,
5,7.22,7.97,8.65,9.29,9.92,,,,,,,,,,,,,,,
6,6.73,7.48,8.16,8.80,9.43,10.04,,,,,,,,,,,,,,
7,6.24,6.99,7.67,8.31,8.94,9.56,10.16,,,,,,,,,,,,,
8,5.75,6.50,7.18,7.82,8.45,9.07,9.67,10.27,,,,,,,,,,,,
9,5.26,6.01,6.69,7.33,7.96,8.58,9.18,9.78,10.37,,,,,,,,,,,
10,4.77,5.52,6.20,6.84,7.47,8.09,8.69,9.29,9.88,10.47,,,,,,,,,,
11,4.28,5.03,5.71,6.35,6.98,7.60,8.20,8.80,9.39,9.98,10.56,,,,,,,,,
12,3.79,4.54,5.22,5.86,6.49,7.11,7.71,8.31,8.90,9.49,10.07,10.65,,,,,,,,
13,3.30,4.05,4.73,5.37,6.00,6.62,7.22,7.82,8.41,9.00,9.58,10.16,10.73,,,,,,,
14,2.81,3.56,4.24,4.89,5.51,6.13,6.73,7.33,7.92,8.51,9.09,9.67,10.24,10.81,,,,,,
15,2.32,3.08,3.75,4.40,5.02,5.64,6.24,6.84,7.43,8.02,8.60,9.18,9.75,10.32,10.89,,,,,
16,1.83,2.59,3.26,3.91,4.53,5.15,5.75,6.35,6.94,7.53,8.11,8.69,9.26,9.83,10.40,10.97,,,,
17,1.34,2.10,2.77,3.42,4.04,4.66,5.26,5.86,6.45,7.04,7.62,8.20,8.77,9.34,9.91,10.47,11.04,,,
18,0.85,1.61,2.28,2.92,3.55,4.16,4.76,5.36,5.95,6.54,7.12,7.69,8.27,8.84,9.40,9.97,10.53,11.09,,
19,0.38,1.10,1.75,2.38,2.99,3.60,4.19,4.78,5.36,5.94,6.51,7.08,7.65,8.21,8.77,9.33,9.89,10.45,11.00,
20,0.00,0.52,1.02,1.52,2.02,2.52,3.02,3.52,4.02,4.52,5.02,5.52,6.02,6.52,7.02,7.52,8.02,8.52,9.02,9.52
