i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.04,,,,,,,,,,,,,,,,,,
2,1.04,2.14,,,,,,,,,,,,,,,,,
3,1.04,2.14,3.11,,,,,,,,,,,,,,,,
4,1.04,2.14,3.11,4.14,,,,,,,,,,,,,,,
5,1.04,2.14,3.11,4.14,5.17,,,,,,,,,,,,,,
6,1.04,2.14,3.11,4.14,5.17,6.21,,,,,,,,,,,,,
7,1.04,2.14,3.11,4.14,5.17,6.21,7.24,,,,,,,,,,,,
8,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,,,,,,,,,,,
9,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,9.31,,,,,,,,,,
10,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,9.31,10.34,,,,,,,,,
11,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,9.31,10.34,11.37,,,,,,,,
12,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,9.31,10.34,11.37,12.40,,,,,,,
13,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,9.31,10.34,11.37,12.40,13.43,,,,,,
14,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,9.31,10.34,11.37,12.40,13.43,14.45,,,,,
15,1.04,2.14,3.11,4.14,5.17,6.21,7.24,8.28,9.31,10.34,11.37,12.40,13.43,14.45,15.48,,,,
16,1.04,2.14,3.11,4.14,5.17,6.20,7.24,8.27,9.31,10.34,11.37,12.40,13.42,14.45,15.47,16.50,,,
17,1.04,2.13,3.11,4.13,5.16,6.20,7.23,8.26,9.30,10.33,11.36,12.38,13.41,14.44,15.46,16.48,17.51,,
18,0.97,2.07,3.03,4.05,5.07,6.10,7.13,8.16,9.18,10.21,11.24,12.26,13.29,14.31,15.33,16.35,17.37,18.39,
19,0.69,1.59,2.53,3.49,4.47,5.45,6.44,7.43,8.43,9.42,10.42,11.42,12.41,13.41,14.41,15.41,16.41,17.41,18.41
