i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.27,,,,,,,,,,,,,,,,,,,
2,9.72,10.54,,,,,,,,,,,,,,,,,,
3,9.17,9.99,10.70,,,,,,,,,,,,,,,,,
4,8.62,9.44,10.15,10.82,,,,,,,,,,,,,,,,
5,8.07,8.90,9.60,10.27,10.93,,,,,,,,,,,,,,,
6,7.53,8.35,9.05,9.73,10.38,11.02,,,,,,,,,,,,,,
7,6.98,7.80,8.51,9.18,9.83,10.47,11.10,,,,,,,,,,,,,
8,6.43,7.25,7.96,8.63,9.28,9.92,10.55,11.17,,,,,,,,,,,,
9,5.88,6.70,7.41,8.08,8.74,9.38,10.00,10.62,11.23,,,,,,,,,,,
10,5.33,6.16,6.86,7.53,8.19,8.83,9.45,10.07,10.68,11.29,,,,,,,,,,
11,4.79,5.61,6.31,6.99,7.64,8.28,8.91,9.52,10.13,10.74,11.33,,,,,,,,,
12,4.24,5.06,5.77,6.44,7.09,7.73,8.36,8.98,9.59,10.19,10.79,11.38,,,,,,,,
13,3.69,4.51,5.22,5.89,6.54,7.18,7.81,8.43,9.04,9.64,10.24,10.83,11.42,,,,,,,
14,3.14,3.96,4.67,5.34,6.00,6.64,7.26,7.88,8.49,9.09,9.69,10.28,10.87,11.46,,,,,,
15,2.59,3.42,4.12,4.79,5.45,6.09,6.71,7.33,7.94,8.54,9.14,9.74,10.32,10.91,11.49,,,,,
16,2.05,2.87,3.57,4.25,4.90,5.54,6.17,6.78,7.39,8.00,8.59,9.19,9.78,10.36,10.94,11.52,,,,
17,1.50,2.32,3.02,3.70,4.35,4.99,5.62,6.23,6.84,7.45,8.04,8.64,9.22,9.81,10.39,10.97,11.55,,,
18,0.95,1.77,2.47,3.14,3.79,4.43,5.05,5.67,6.28,6.88,7.48,8.07,8.66,9.24,9.82,10.40,10.97,11.55,,
19,0.42,1.19,1.87,2.52,3.16,3.78,4.39,5.00,5.59,6.18,6.77,7.35,7.93,8.51,9.08,9.65,10.22,10.79,11.35,
20,0.00,0.54,1.04,1.54,2.04,2.54,3.04,3.54,4.04,4.54,5.04,5.54,6.04,6.54,7.04,7.54,8.04,8.54,9.04,9.54
