i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.69,,,,,,,,,,,,,,,,,,,
2,9.17,10.00,,,,,,,,,,,,,,,,,,
3,8.66,9.48,10.16,,,,,,,,,,,,,,,,,
4,8.15,8.97,9.65,10.30,,,,,,,,,,,,,,,,
5,7.63,8.46,9.13,9.79,10.42,,,,,,,,,,,,,,,
6,7.12,7.94,8.62,9.27,9.91,10.53,,,,,,,,,,,,,,
7,6.61,7.43,8.11,8.76,9.40,10.02,10.63,,,,,,,,,,,,,
8,6.09,6.91,7.59,8.25,8.88,9.50,10.12,10.72,,,,,,,,,,,,
9,5.58,6.40,7.08,7.73,8.37,8.99,9.60,10.21,10.80,,,,,,,,,,,
10,5.06,5.89,6.57,7.22,7.86,8.48,9.09,9.69,10.29,10.88,,,,,,,,,,
11,4.55,5.37,6.05,6.71,7.34,7.96,8.58,9.18,9.78,10.37,10.95,,,,,,,,,
12,4.04,4.86,5.54,6.19,6.83,7.45,8.06,8.67,9.26,9.85,10.44,11.02,,,,,,,,
13,3.52,4.35,5.03,5.68,6.32,6.94,7.55,8.15,8.75,9.34,9.93,10.51,11.09,,,,,,,
14,3.01,3.83,4.51,5.17,5.80,6.42,7.04,7.64,8.24,8.83,9.41,10.00,10.58,11.15,,,,,,
15,2.50,3.32,4.00,4.65,5.29,5.91,6.52,7.13,7.72,8.31,8.90,9.48,10.06,10.64,11.21,,,,,
16,1.98,2.81,3.49,4.14,4.77,5.40,6.01,6.61,7.21,7.80,8.39,8.97,9.55,10.12,10.70,11.27,,,,
17,1.47,2.29,2.97,3.62,4.26,4.88,5.49,6.10,6.69,7.28,7.87,8.45,9.03,9.61,10.18,10.75,11.32,,,
18,0.96,1.78,2.45,3.10,3.74,4.36,4.97,5.57,6.17,6.76,7.34,7.92,8.50,9.08,9.65,10.22,10.79,11.35,,
19,0.44,1.23,1.89,2.53,3.15,3.76,4.36,4.95,5.54,6.12,6.69,7.27,7.84,8.41,8.97,9.54,10.10,10.66,11.22,
20,0.00,0.59,1.09,1.59,2.09,2.59,3.09,3.59,4.09,4.59,5.09,5.59,6.09,6.59,7.09,7.59,8.09,8.59,9.09,9.59
