i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.47,,,,,,,,,,,,,,,,,,,
2,8.97,9.86,,,,,,,,,,,,,,,,,,
3,8.48,9.36,10.03,,,,,,,,,,,,,,,,,
4,7.98,8.86,9.53,10.18,,,,,,,,,,,,,,,,
5,7.48,8.36,9.03,9.68,10.30,,,,,,,,,,,,,,,
6,6.98,7.87,8.54,9.18,9.80,10.42,,,,,,,,,,,,,,
7,6.48,7.37,8.04,8.68,9.31,9.92,10.52,,,,,,,,,,,,,
8,5.98,6.87,7.54,8.18,8.81,9.42,10.02,10.62,,,,,,,,,,,,
9,5.48,6.37,7.04,7.68,8.31,8.92,9.53,10.12,10.71,,,,,,,,,,,
10,4.98,5.87,6.54,7.18,7.81,8.42,9.03,9.62,10.21,10.80,,,,,,,,,,
11,4.49,5.37,6.04,6.69,7.31,7.92,8.53,9.12,9.72,10.30,10.88,,,,,,,,,
12,3.99,4.87,5.54,6.19,6.81,7.43,8.03,8.63,9.22,9.80,10.38,10.96,,,,,,,,
13,3.49,4.38,5.05,5.69,6.31,6.93,7.53,8.13,8.72,9.30,9.88,10.46,11.04,,,,,,,
14,2.99,3.88,4.55,5.19,5.82,6.43,7.03,7.63,8.22,8.80,9.39,9.96,10.54,11.11,,,,,,
15,2.49,3.38,4.05,4.69,5.32,5.93,6.53,7.13,7.72,8.31,8.89,9.46,10.04,10.61,11.18,,,,,
16,1.99,2.88,3.55,4.19,4.82,5.43,6.03,6.63,7.22,7.81,8.39,8.97,9.54,10.11,10.68,11.25,,,,
17,1.49,2.38,3.05,3.69,4.32,4.93,5.53,6.13,6.72,7.31,7.89,8.47,9.04,9.61,10.18,10.75,11.31,,,
18,1.00,1.88,2.55,3.19,3.81,4.42,5.03,5.62,6.21,6.80,7.38,7.95,8.53,9.10,9.66,10.23,10.79,11.36,,
19,0.50,1.36,2.01,2.63,3.24,3.84,4.43,5.02,5.60,6.18,6.75,7.32,7.89,8.45,9.01,9.57,10.13,10.69,11.24,
20,0.00,0.68,1.18,1.68,2.18,2.68,3.18,3.68,4.18,4.68,5.18,5.68,6.18,6.68,7.18,7.68,8.18,8.68,9.18,9.68
