i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.68,,,,,,,,,,,,,,,,,,,
2,10.13,11.24,,,,,,,,,,,,,,,,,,
3,9.57,10.68,11.37,,,,,,,,,,,,,,,,,
4,9.02,10.13,10.81,11.47,,,,,,,,,,,,,,,,
5,8.46,9.57,10.26,10.91,11.56,,,,,,,,,,,,,,,
6,7.91,9.02,9.70,10.36,11.00,11.63,,,,,,,,,,,,,,
7,7.35,8.46,9.14,9.80,10.45,11.07,11.69,,,,,,,,,,,,,
8,6.80,7.91,8.59,9.25,9.89,10.52,11.14,11.75,,,,,,,,,,,,
9,6.24,7.35,8.03,8.69,9.34,9.96,10.58,11.19,11.80,,,,,,,,,,,
10,5.69,6.80,7.48,8.14,8.78,9.41,10.03,10.64,11.24,11.84,,,,,,,,,,
11,5.13,6.24,6.92,7.58,8.23,8.85,9.47,10.08,10.69,11.29,11.88,,,,,,,,,
12,4.58,5.69,6.37,7.03,7.67,8.30,8.92,9.53,10.13,10.73,11.33,11.92,,,,,,,,
13,4.02,5.13,5.81,6.47,7.11,7.74,8.36,8.97,9.58,10.18,10.77,11.36,11.95,,,,,,,
14,3.47,4.58,5.26,5.92,6.56,7.19,7.81,8.42,9.02,9.62,10.22,10.81,11.39,11.98,,,,,,
15,2.91,4.02,4.70,5.36,6.00,6.63,7.25,7.86,8.47,9.07,9.66,10.25,10.84,11.42,12.00,,,,,
16,2.36,3.46,4.15,4.81,5.45,6.08,6.70,7.31,7.91,8.51,9.11,9.70,10.28,10.86,11.44,12.02,,,,
17,1.80,2.91,3.59,4.25,4.89,5.52,6.14,6.75,7.35,7.95,8.55,9.14,9.72,10.31,10.89,11.46,12.04,,,
18,1.25,2.35,3.03,3.68,4.32,4.95,5.57,6.18,6.78,7.38,7.97,8.56,9.15,9.73,10.31,10.88,11.46,12.03,,
19,0.67,1.75,2.41,3.04,3.66,4.28,4.88,5.48,6.07,6.66,7.24,7.82,8.40,8.97,9.55,10.12,10.68,11.25,11.81,
20,0.00,0.89,1.39,1.89,2.39,2.89,3.39,3.89,4.39,4.89,5.39,5.89,6.39,6.89,7.39,7.89,8.39,8.89,9.39,9.89
