i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.32,,,,,,,,,,,,,,,,,,,
2,9.79,10.83,,,,,,,,,,,,,,,,,,
3,9.25,10.29,10.97,,,,,,,,,,,,,,,,,
4,8.71,9.75,10.43,11.09,,,,,,,,,,,,,,,,
5,8.17,9.21,9.89,10.55,11.18,,,,,,,,,,,,,,,
6,7.63,8.68,9.36,10.01,10.65,11.27,,,,,,,,,,,,,,
7,7.09,8.14,8.82,9.47,10.11,10.73,11.35,,,,,,,,,,,,,
8,6.56,7.60,8.28,8.93,9.57,10.19,10.81,11.41,,,,,,,,,,,,
9,6.02,7.06,7.74,8.39,9.03,9.66,10.27,10.88,11.48,,,,,,,,,,,
10,5.48,6.52,7.20,7.86,8.49,9.12,9.73,10.34,10.94,11.53,,,,,,,,,,
11,4.94,5.98,6.66,7.32,7.95,8.58,9.19,9.80,10.40,10.99,11.58,,,,,,,,,
12,4.40,5.44,6.12,6.78,7.42,8.04,8.65,9.26,9.86,10.46,11.05,11.63,,,,,,,,
13,3.86,4.91,5.59,6.24,6.88,7.50,8.12,8.72,9.32,9.92,10.51,11.09,11.68,,,,,,,
14,3.32,4.37,5.05,5.70,6.34,6.96,7.58,8.18,8.78,9.38,9.97,10.55,11.14,11.72,,,,,,
15,2.79,3.83,4.51,5.16,5.80,6.42,7.04,7.64,8.25,8.84,9.43,10.02,10.60,11.18,11.75,,,,,
16,2.25,3.29,3.97,4.62,5.26,5.89,6.50,7.11,7.71,8.30,8.89,9.48,10.06,10.64,11.22,11.79,,,,
17,1.71,2.75,3.43,4.08,4.72,5.34,5.96,6.57,7.17,7.76,8.35,8.94,9.52,10.10,10.67,11.25,11.82,,,
18,1.17,2.21,2.88,3.54,4.17,4.79,5.41,6.01,6.61,7.20,7.79,8.38,8.96,9.54,10.11,10.69,11.26,11.83,,
19,0.62,1.64,2.29,2.92,3.54,4.15,4.75,5.34,5.93,6.52,7.10,7.67,8.25,8.82,9.39,9.95,10.52,11.08,11.64,
20,0.00,0.83,1.33,1.83,2.33,2.83,3.33,3.83,4.33,4.83,5.33,5.83,6.33,6.83,7.33,7.83,8.33,8.83,9.33,9.83
