i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.59,,,,,,,,,,,,,,,,,,
2,1.59,2.60,,,,,,,,,,,,,,,,,
3,1.59,2.60,3.66,,,,,,,,,,,,,,,,
4,1.59,2.60,3.66,4.71,,,,,,,,,,,,,,,
5,1.59,2.60,3.66,4.71,5.75,,,,,,,,,,,,,,
6,1.59,2.60,3.66,4.71,5.75,6.79,,,,,,,,,,,,,
7,1.59,2.60,3.66,4.71,5.75,6.79,7.83,,,,,,,,,,,,
8,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,,,,,,,,,,,
9,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,9.89,,,,,,,,,,
10,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,9.89,10.92,,,,,,,,,
11,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,9.89,10.92,11.95,,,,,,,,
12,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,9.89,10.92,11.95,12.97,,,,,,,
13,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,9.89,10.92,11.95,12.97,14.00,,,,,,
14,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,9.89,10.92,11.95,12.97,14.00,15.02,,,,,
15,1.59,2.60,3.66,4.71,5.75,6.79,7.83,8.86,9.89,10.92,11.95,12.97,14.00,15.02,16.04,,,,
16,1.59,2.59,3.66,4.71,5.75,6.79,7.82,8.86,9.89,10.92,11.94,12.97,13.99,15.02,16.04,17.06,,,
17,1.59,2.59,3.65,4.70,5.74,6.78,7.81,8.85,9.88,10.90,11.93,12.96,13.98,15.00,16.03,17.05,18.07,,
18,1.54,2.51,3.57,4.61,5.65,6.68,7.71,8.74,9.77,10.79,11.82,12.84,13.86,14.88,15.90,16.92,17.94,18.96,
19,1.10,2.08,3.06,4.05,5.03,6.02,7.01,8.01,9.00,10.00,11.00,12.00,12.99,13.99,14.99,15.99,16.99,17.99,18.98
