i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.98,,,,,,,,,,,,,,,,,,,
2,8.50,9.34,,,,,,,,,,,,,,,,,,
3,8.03,8.87,9.53,,,,,,,,,,,,,,,,,
4,7.56,8.39,9.06,9.69,,,,,,,,,,,,,,,,
5,7.08,7.92,8.58,9.22,9.83,,,,,,,,,,,,,,,
6,6.61,7.44,8.11,8.74,9.36,9.96,,,,,,,,,,,,,,
7,6.13,6.97,7.63,8.27,8.88,9.49,10.09,,,,,,,,,,,,,
8,5.66,6.50,7.16,7.79,8.41,9.02,9.61,10.20,,,,,,,,,,,,
9,5.18,6.02,6.68,7.32,7.94,8.54,9.14,9.73,10.31,,,,,,,,,,,
10,4.71,5.55,6.21,6.84,7.46,8.07,8.66,9.25,9.84,10.42,,,,,,,,,,
11,4.23,5.07,5.73,6.37,6.99,7.59,8.19,8.78,9.36,9.94,10.52,,,,,,,,,
12,3.76,4.60,5.26,5.89,6.51,7.12,7.71,8.30,8.89,9.47,10.04,10.62,,,,,,,,
13,3.28,4.12,4.79,5.42,6.04,6.64,7.24,7.83,8.41,8.99,9.57,10.14,10.71,,,,,,,
14,2.81,3.65,4.31,4.95,5.56,6.17,6.77,7.36,7.94,8.52,9.09,9.67,10.24,10.80,,,,,,
15,2.34,3.17,3.84,4.47,5.09,5.69,6.29,6.88,7.46,8.04,8.62,9.19,9.76,10.33,10.89,,,,,
16,1.86,2.70,3.36,4.00,4.61,5.22,5.82,6.41,6.99,7.57,8.15,8.72,9.29,9.85,10.42,10.98,,,,
17,1.39,2.22,2.89,3.52,4.14,4.74,5.34,5.93,6.51,7.09,7.67,8.24,8.81,9.38,9.94,10.50,11.06,,,
18,0.92,1.75,2.41,3.04,3.66,4.26,4.86,5.45,6.03,6.61,7.18,7.75,8.32,8.89,9.45,10.01,10.57,11.13,,
19,0.45,1.26,1.90,2.52,3.12,3.71,4.30,4.88,5.46,6.03,6.60,7.16,7.73,8.29,8.84,9.40,9.95,10.51,11.06,
20,0.00,0.63,1.13,1.63,2.13,2.63,3.13,3.63,4.13,4.63,5.13,5.63,6.13,6.63,7.13,7.63,8.13,8.63,9.13,9.63
