i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.40,,,,,,,,,,,,,,,,,,,
2,8.90,9.67,,,,,,,,,,,,,,,,,,
3,8.40,9.16,9.85,,,,,,,,,,,,,,,,,
4,7.90,8.66,9.34,10.00,,,,,,,,,,,,,,,,
5,7.39,8.16,8.84,9.49,10.13,,,,,,,,,,,,,,,
6,6.89,7.66,8.34,8.99,9.62,10.24,,,,,,,,,,,,,,
7,6.39,7.15,7.84,8.49,9.12,9.74,10.35,,,,,,,,,,,,,
8,5.89,6.65,7.33,7.99,8.62,9.24,9.85,10.45,,,,,,,,,,,,
9,5.38,6.15,6.83,7.48,8.12,8.74,9.35,9.95,10.54,,,,,,,,,,,
10,4.88,5.65,6.33,6.98,7.61,8.23,8.84,9.45,10.04,10.63,,,,,,,,,,
11,4.38,5.14,5.83,6.48,7.11,7.73,8.34,8.94,9.54,10.13,10.71,,,,,,,,,
12,3.88,4.64,5.32,5.98,6.61,7.23,7.84,8.44,9.04,9.63,10.21,10.79,,,,,,,,
13,3.37,4.14,4.82,5.47,6.11,6.73,7.34,7.94,8.53,9.12,9.71,10.29,10.87,,,,,,,
14,2.87,3.64,4.32,4.97,5.60,6.22,6.84,7.44,8.03,8.62,9.21,9.79,10.36,10.94,,,,,,
15,2.37,3.13,3.82,4.47,5.10,5.72,6.33,6.93,7.53,8.12,8.70,9.28,9.86,10.44,11.01,,,,,
16,1.87,2.63,3.31,3.97,4.60,5.22,5.83,6.43,7.03,7.62,8.20,8.78,9.36,9.93,10.50,11.07,,,,
17,1.36,2.13,2.81,3.46,4.10,4.72,5.33,5.93,6.52,7.11,7.70,8.28,8.85,9.43,10.00,10.57,11.13,,,
18,0.86,1.62,2.30,2.95,3.59,4.21,4.81,5.41,6.01,6.60,7.18,7.76,8.34,8.91,9.48,10.05,10.61,11.18,,
19,0.38,1.10,1.76,2.40,3.02,3.62,4.22,4.81,5.40,5.98,6.55,7.13,7.70,8.26,8.83,9.39,9.95,10.51,11.06,
20,0.00,0.51,1.01,1.51,2.01,2.51,3.01,3.51,4.01,4.51,5.01,5.51,6.01,6.51,7.01,7.51,8.01,8.51,9.01,9.51
