i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.25,,,,,,,,,,,,,,,,,,,
2,9.71,10.62,,,,,,,,,,,,,,,,,,
3,9.17,10.08,10.77,,,,,,,,,,,,,,,,,
4,8.64,9.54,10.23,10.89,,,,,,,,,,,,,,,,
5,8.10,9.00,9.69,10.35,10.99,,,,,,,,,,,,,,,
6,7.56,8.47,9.15,9.81,10.46,11.08,,,,,,,,,,,,,,
7,7.02,7.93,8.61,9.27,9.92,10.55,11.16,,,,,,,,,,,,,
8,6.48,7.39,8.08,8.74,9.38,10.01,10.63,11.24,,,,,,,,,,,,
9,5.94,6.85,7.54,8.20,8.84,9.47,10.09,10.70,11.30,,,,,,,,,,,
10,5.40,6.31,7.00,7.66,8.30,8.93,9.55,10.16,10.76,11.36,,,,,,,,,,
11,4.87,5.77,6.46,7.12,7.76,8.39,9.01,9.62,10.22,10.82,11.41,,,,,,,,,
12,4.33,5.23,5.92,6.58,7.22,7.85,8.47,9.08,9.68,10.28,10.87,11.46,,,,,,,,
13,3.79,4.70,5.38,6.04,6.69,7.31,7.93,8.54,9.15,9.74,10.33,10.92,11.51,,,,,,,
14,3.25,4.16,4.84,5.51,6.15,6.78,7.39,8.00,8.61,9.20,9.80,10.38,10.97,11.55,,,,,,
15,2.71,3.62,4.31,4.97,5.61,6.24,6.86,7.47,8.07,8.67,9.26,9.84,10.43,11.01,11.59,,,,,
16,2.17,3.08,3.77,4.43,5.07,5.70,6.32,6.93,7.53,8.13,8.72,9.31,9.89,10.47,11.05,11.62,,,,
17,1.63,2.54,3.23,3.89,4.53,5.16,5.78,6.39,6.99,7.59,8.18,8.76,9.35,9.93,10.51,11.08,11.65,,,
18,1.10,2.00,2.68,3.34,3.98,4.61,5.22,5.83,6.43,7.03,7.62,8.21,8.79,9.37,9.95,10.52,11.09,11.66,,
19,0.53,1.43,2.09,2.73,3.35,3.97,4.57,5.17,5.76,6.34,6.93,7.51,8.08,8.65,9.22,9.79,10.36,10.92,11.48,
20,0.00,0.70,1.20,1.70,2.20,2.70,3.20,3.70,4.20,4.70,5.20,5.70,6.20,6.70,7.20,7.70,8.20,8.70,9.20,9.70
