i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.61,,,,,,,,,,,,,,,,,,,
2,10.05,10.95,,,,,,,,,,,,,,,,,,
3,9.49,10.39,11.09,,,,,,,,,,,,,,,,,
4,8.93,9.83,10.53,11.21,,,,,,,,,,,,,,,,
5,8.37,9.27,9.97,10.65,11.30,,,,,,,,,,,,,,,
6,7.81,8.71,9.41,10.09,10.74,11.38,,,,,,,,,,,,,,
7,7.25,8.15,8.85,9.53,10.18,10.82,11.45,,,,,,,,,,,,,
8,6.69,7.59,8.29,8.97,9.62,10.26,10.89,11.51,,,,,,,,,,,,
9,6.13,7.03,7.73,8.41,9.06,9.70,10.33,10.95,11.56,,,,,,,,,,,
10,5.57,6.47,7.17,7.85,8.50,9.14,9.77,10.39,11.00,11.60,,,,,,,,,,
11,5.01,5.91,6.61,7.29,7.94,8.58,9.21,9.83,10.44,11.04,11.64,,,,,,,,,
12,4.45,5.35,6.05,6.73,7.38,8.02,8.65,9.27,9.88,10.48,11.08,11.68,,,,,,,,
13,3.89,4.79,5.49,6.17,6.82,7.46,8.09,8.71,9.32,9.92,10.52,11.12,11.71,,,,,,,
14,3.33,4.23,4.93,5.61,6.26,6.90,7.53,8.15,8.76,9.36,9.96,10.56,11.15,11.73,,,,,,
15,2.77,3.67,4.37,5.05,5.70,6.34,6.97,7.59,8.20,8.80,9.40,10.00,10.59,11.17,11.76,,,,,
16,2.21,3.11,3.81,4.48,5.14,5.78,6.41,7.03,7.64,8.24,8.84,9.44,10.03,10.61,11.20,11.78,,,,
17,1.65,2.55,3.25,3.92,4.58,5.22,5.84,6.46,7.07,7.68,8.28,8.87,9.46,10.05,10.63,11.21,11.79,,,
18,1.09,1.99,2.68,3.35,4.01,4.64,5.27,5.89,6.50,7.10,7.70,8.29,8.88,9.47,10.05,10.63,11.20,11.78,,
19,0.51,1.38,2.06,2.71,3.35,3.97,4.58,5.19,5.78,6.38,6.97,7.55,8.13,8.71,9.28,9.85,10.42,10.99,11.56,
20,0.00,0.66,1.16,1.66,2.16,2.66,3.16,3.66,4.16,4.66,5.16,5.66,6.16,6.66,7.16,7.66,8.16,8.66,9.16,9.66
