i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.35,,,,,,,,,,,,,,,,,,,
2,4.12,4.62,,,,,,,,,,,,,,,,,,
3,3.89,4.39,4.96,,,,,,,,,,,,,,,,,
4,3.66,4.16,4.73,5.29,,,,,,,,,,,,,,,,
5,3.42,3.93,4.50,5.06,5.62,,,,,,,,,,,,,,,
6,3.19,3.70,4.27,4.83,5.38,5.93,,,,,,,,,,,,,,
7,2.96,3.47,4.04,4.60,5.15,5.70,6.25,,,,,,,,,,,,,
8,2.73,3.24,3.81,4.37,4.92,5.47,6.01,6.56,,,,,,,,,,,,
9,2.50,3.01,3.58,4.14,4.69,5.24,5.78,6.32,6.86,,,,,,,,,,,
10,2.27,2.78,3.35,3.91,4.46,5.01,5.55,6.09,6.63,7.17,,,,,,,,,,
11,2.04,2.55,3.12,3.68,4.23,4.78,5.32,5.86,6.40,6.94,7.47,,,,,,,,,
12,1.81,2.32,2.89,3.45,4.00,4.55,5.09,5.63,6.17,6.71,7.24,7.77,,,,,,,,
13,1.58,2.09,2.66,3.22,3.77,4.32,4.86,5.40,5.94,6.48,7.01,7.54,8.07,,,,,,,
14,1.35,1.85,2.43,2.99,3.54,4.09,4.63,5.17,5.71,6.25,6.78,7.31,7.84,8.38,,,,,,
15,1.12,1.62,2.20,2.76,3.31,3.86,4.40,4.94,5.48,6.01,6.55,7.08,7.61,8.15,8.64,,,,,
16,0.89,1.39,1.97,2.53,3.08,3.63,4.17,4.71,5.25,5.78,6.32,6.85,7.38,7.92,8.42,8.85,,,,
17,0.66,1.16,1.73,2.29,2.85,3.40,3.94,4.48,5.02,5.55,6.09,6.62,7.15,7.68,8.19,8.65,11.16,,,
18,0.43,0.93,1.50,2.06,2.62,3.16,3.71,4.25,4.79,5.32,5.86,6.39,6.92,7.45,7.97,8.45,10.35,-38.95,,
19,0.20,0.70,1.26,1.82,2.37,2.91,3.46,3.99,4.53,5.06,5.60,6.13,6.66,7.18,7.71,8.21,7.03,-7.97,-146.69,
20,0.00,0.41,0.91,1.41,1.91,2.41,2.91,3.41,3.91,4.41,4.91,5.41,5.91,6.41,6.91,7.41,7.91,8.41,8.91,9.41
