i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.50,,,,,,,,,,,,,,,,,,
2,1.50,2.50,,,,,,,,,,,,,,,,,
3,1.50,2.50,3.56,,,,,,,,,,,,,,,,
4,1.50,2.50,3.56,4.61,,,,,,,,,,,,,,,
5,1.50,2.50,3.56,4.61,5.66,,,,,,,,,,,,,,
6,1.50,2.50,3.56,4.61,5.66,6.69,,,,,,,,,,,,,
7,1.50,2.50,3.56,4.61,5.66,6.69,7.73,,,,,,,,,,,,
8,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,,,,,,,,,,,
9,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,,,,,,,,,,
10,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,,,,,,,,,
11,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.84,,,,,,,,
12,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.84,12.86,,,,,,,
13,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.84,12.86,13.89,,,,,,
14,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.82,11.84,12.86,13.89,14.91,,,,,
15,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.81,11.84,12.86,13.89,14.91,15.93,,,,
16,1.50,2.50,3.56,4.61,5.66,6.69,7.73,8.76,9.79,10.81,11.84,12.86,13.89,14.91,15.93,16.95,,,
17,1.50,2.49,3.56,4.61,5.65,6.68,7.72,8.75,9.78,10.80,11.83,12.85,13.88,14.90,15.92,16.94,17.96,,
18,1.45,2.43,3.48,4.53,5.56,6.60,7.63,8.65,9.68,10.70,11.72,12.75,13.77,14.79,15.80,16.82,17.84,18.86,
19,1.05,2.03,3.01,4.00,4.99,5.98,6.97,7.97,8.96,9.96,10.96,11.96,12.95,13.95,14.95,15.95,16.95,17.95,18.95
