i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.09,,,,,,,,,,,,,,,,,,,
2,6.72,7.36,,,,,,,,,,,,,,,,,,
3,6.34,6.99,7.61,,,,,,,,,,,,,,,,,
4,5.96,6.61,7.23,7.84,,,,,,,,,,,,,,,,
5,5.58,6.23,6.86,7.46,8.05,,,,,,,,,,,,,,,
6,5.21,5.85,6.48,7.08,7.67,8.25,,,,,,,,,,,,,,
7,4.83,5.48,6.10,6.70,7.29,7.88,8.45,,,,,,,,,,,,,
8,4.45,5.10,5.72,6.33,6.92,7.50,8.07,8.64,,,,,,,,,,,,
9,4.07,4.72,5.35,5.95,6.54,7.12,7.69,8.26,8.83,,,,,,,,,,,
10,3.70,4.34,4.97,5.57,6.16,6.74,7.32,7.88,8.45,9.01,,,,,,,,,,
11,3.32,3.97,4.59,5.19,5.78,6.36,6.94,7.51,8.07,8.63,9.19,,,,,,,,,
12,2.94,3.59,4.21,4.82,5.41,5.99,6.56,7.13,7.69,8.25,8.81,9.37,,,,,,,,
13,2.56,3.21,3.84,4.44,5.03,5.61,6.18,6.75,7.32,7.88,8.43,8.99,9.54,,,,,,,
14,2.19,2.83,3.46,4.06,4.65,5.23,5.81,6.37,6.94,7.50,8.06,8.61,9.16,9.71,,,,,,
15,1.81,2.46,3.08,3.68,4.27,4.85,5.43,6.00,6.56,7.12,7.68,8.23,8.79,9.34,9.88,,,,,
16,1.43,2.08,2.70,3.31,3.90,4.48,5.05,5.62,6.18,6.74,7.30,7.86,8.41,8.96,9.51,10.05,,,,
17,1.05,1.70,2.32,2.93,3.52,4.10,4.67,5.24,5.81,6.37,6.92,7.48,8.03,8.58,9.13,9.68,10.22,,,
18,0.68,1.32,1.95,2.55,3.14,3.72,4.29,4.86,5.42,5.98,6.54,7.09,7.65,8.20,8.74,9.29,9.84,10.38,,
19,0.31,0.94,1.55,2.14,2.72,3.30,3.86,4.43,4.98,5.54,6.09,6.64,7.19,7.74,8.28,8.83,9.37,9.91,10.45,
20,0.00,0.48,0.98,1.48,1.98,2.48,2.98,3.48,3.98,4.48,4.98,5.48,5.98,6.48,6.98,7.48,7.98,8.48,8.98,9.48
