i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.44,,,,,,,,,,,,,,,,,,,
2,6.10,6.64,,,,,,,,,,,,,,,,,,
3,5.75,6.30,6.91,,,,,,,,,,,,,,,,,
4,5.41,5.95,6.57,7.16,,,,,,,,,,,,,,,,
5,5.06,5.61,6.22,6.82,7.40,,,,,,,,,,,,,,,
6,4.72,5.26,5.88,6.48,7.06,7.63,,,,,,,,,,,,,,
7,4.38,4.92,5.54,6.13,6.71,7.29,7.86,,,,,,,,,,,,,
8,4.03,4.57,5.19,5.79,6.37,6.94,7.51,8.07,,,,,,,,,,,,
9,3.69,4.23,4.85,5.44,6.03,6.60,7.17,7.73,8.29,,,,,,,,,,,
10,3.34,3.89,4.50,5.10,5.68,6.26,6.82,7.39,7.94,8.50,,,,,,,,,,
11,3.00,3.54,4.16,4.75,5.34,5.91,6.48,7.04,7.60,8.16,8.71,,,,,,,,,
12,2.65,3.20,3.81,4.41,4.99,5.57,6.13,6.70,7.26,7.81,8.36,8.91,,,,,,,,
13,2.31,2.85,3.47,4.06,4.65,5.22,5.79,6.35,6.91,7.47,8.02,8.57,9.12,,,,,,,
14,1.96,2.51,3.12,3.72,4.30,4.88,5.45,6.01,6.57,7.12,7.67,8.22,8.77,9.32,,,,,,
15,1.62,2.16,2.78,3.38,3.96,4.53,5.10,5.66,6.22,6.78,7.33,7.88,8.43,8.97,9.52,,,,,
16,1.28,1.82,2.44,3.03,3.61,4.19,4.76,5.32,5.88,6.43,6.99,7.54,8.08,8.63,9.17,9.72,,,,
17,0.93,1.47,2.09,2.69,3.27,3.84,4.41,4.97,5.53,6.09,6.64,7.19,7.74,8.28,8.83,9.37,9.91,,,
18,0.59,1.13,1.75,2.34,2.92,3.50,4.06,4.63,5.18,5.74,6.29,6.84,7.39,7.93,8.48,9.02,9.56,10.10,,
19,0.25,0.78,1.38,1.97,2.55,3.12,3.68,4.24,4.79,5.34,5.89,6.44,6.98,7.52,8.06,8.60,9.14,9.68,10.21,
20,0.00,0.38,0.88,1.38,1.88,2.38,2.88,3.38,3.88,4.38,4.88,5.38,5.88,6.38,6.88,7.38,7.88,8.38,8.88,9.38
