i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.88,,,,,,,,,,,,,,,,,,
2,0.88,1.92,,,,,,,,,,,,,,,,,
3,0.88,1.92,2.98,,,,,,,,,,,,,,,,
4,0.88,1.92,2.98,4.00,,,,,,,,,,,,,,,
5,0.88,1.92,2.98,4.00,5.03,,,,,,,,,,,,,,
6,0.88,1.92,2.98,4.00,5.03,6.06,,,,,,,,,,,,,
7,0.88,1.92,2.98,4.00,5.03,6.06,7.09,,,,,,,,,,,,
8,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,,,,,,,,,,,
9,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,,,,,,,,,,
10,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,,,,,,,,,
11,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,,,,,,,,
12,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.22,,,,,,,
13,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.22,13.24,,,,,,
14,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.22,13.24,14.26,,,,,
15,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.11,9.14,10.17,11.19,12.22,13.24,14.26,15.28,,,,
16,0.88,1.92,2.97,4.00,5.03,6.06,7.08,8.11,9.14,10.17,11.19,12.22,13.24,14.26,15.28,16.30,,,
17,0.88,1.91,2.97,3.99,5.02,6.05,7.08,8.11,9.13,10.16,11.18,12.21,13.23,14.25,15.27,16.29,17.31,,
18,0.83,1.86,2.91,3.93,4.95,5.98,7.00,8.03,9.05,10.07,11.09,12.12,13.14,14.15,15.17,16.19,17.20,18.22,
19,0.63,1.54,2.49,3.47,4.45,5.44,6.43,7.42,8.42,9.41,10.41,11.41,12.41,13.40,14.40,15.40,16.40,17.40,18.40
