i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.37,,,,,,,,,,,,,,,,,,,
2,9.83,10.87,,,,,,,,,,,,,,,,,,
3,9.28,10.32,11.01,,,,,,,,,,,,,,,,,
4,8.74,9.78,10.47,11.12,,,,,,,,,,,,,,,,
5,8.20,9.24,9.92,10.58,11.22,,,,,,,,,,,,,,,
6,7.66,8.70,9.38,10.04,10.68,11.30,,,,,,,,,,,,,,
7,7.12,8.16,8.84,9.50,10.14,10.76,11.38,,,,,,,,,,,,,
8,6.58,7.62,8.30,8.96,9.60,10.22,10.84,11.44,,,,,,,,,,,,
9,6.04,7.08,7.76,8.42,9.06,9.68,10.30,10.90,11.50,,,,,,,,,,,
10,5.50,6.54,7.22,7.88,8.51,9.14,9.75,10.36,10.96,11.56,,,,,,,,,,
11,4.96,6.00,6.68,7.34,7.97,8.60,9.21,9.82,10.42,11.02,11.61,,,,,,,,,
12,4.42,5.46,6.14,6.80,7.43,8.06,8.67,9.28,9.88,10.48,11.07,11.65,,,,,,,,
13,3.88,4.92,5.60,6.25,6.89,7.52,8.13,8.74,9.34,9.94,10.53,11.11,11.70,,,,,,,
14,3.34,4.38,5.06,5.71,6.35,6.98,7.59,8.20,8.80,9.40,9.99,10.57,11.16,11.74,,,,,,
15,2.80,3.84,4.52,5.17,5.81,6.44,7.05,7.66,8.26,8.86,9.45,10.03,10.62,11.20,11.77,,,,,
16,2.26,3.30,3.98,4.63,5.27,5.90,6.51,7.12,7.72,8.31,8.90,9.49,10.07,10.65,11.23,11.81,,,,
17,1.71,2.75,3.43,4.09,4.73,5.35,5.97,6.57,7.18,7.77,8.36,8.95,9.53,10.11,10.69,11.26,11.83,,,
18,1.18,2.21,2.89,3.54,4.18,4.80,5.41,6.02,6.62,7.21,7.80,8.39,8.97,9.55,10.13,10.70,11.27,11.84,,
19,0.62,1.63,2.29,2.92,3.54,4.15,4.75,5.35,5.94,6.52,7.10,7.68,8.25,8.83,9.39,9.96,10.53,11.09,11.65,
20,0.00,0.83,1.33,1.83,2.33,2.83,3.33,3.83,4.33,4.83,5.33,5.83,6.33,6.83,7.33,7.83,8.33,8.83,9.33,9.83
