i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.08,,,,,,,,,,,,,,,,,,,
2,3.86,4.26,,,,,,,,,,,,,,,,,,
3,3.65,4.04,4.61,,,,,,,,,,,,,,,,,
4,3.43,3.82,4.39,4.95,,,,,,,,,,,,,,,,
5,3.21,3.60,4.17,4.73,5.28,,,,,,,,,,,,,,,
6,2.99,3.39,3.96,4.51,5.06,5.61,,,,,,,,,,,,,,
7,2.78,3.17,3.74,4.30,4.85,5.39,5.93,,,,,,,,,,,,,
8,2.56,2.95,3.52,4.08,4.63,5.17,5.72,6.25,,,,,,,,,,,,
9,2.34,2.73,3.30,3.86,4.41,4.96,5.50,6.04,6.57,,,,,,,,,,,
10,2.12,2.52,3.09,3.64,4.19,4.74,5.28,5.82,6.36,6.89,,,,,,,,,,
11,1.91,2.30,2.87,3.43,3.98,4.52,5.06,5.60,6.14,6.67,7.20,,,,,,,,,
12,1.69,2.08,2.65,3.21,3.76,4.30,4.85,5.38,5.92,6.45,6.99,7.53,,,,,,,,
13,1.47,1.86,2.43,2.99,3.54,4.09,4.63,5.17,5.70,6.24,6.77,7.31,7.82,,,,,,,
14,1.25,1.65,2.22,2.77,3.32,3.87,4.41,4.95,5.49,6.02,6.55,7.09,7.61,7.69,,,,,,
15,1.04,1.43,2.00,2.56,3.11,3.65,4.19,4.73,5.27,5.80,6.33,6.87,7.39,7.55,1.69,,,,,
16,0.82,1.21,1.78,2.34,2.89,3.44,3.98,4.52,5.05,5.59,6.12,6.65,7.17,7.42,2.89,-78.50,,,,
17,0.60,0.99,1.56,2.12,2.67,3.22,3.76,4.30,4.83,5.37,5.90,6.43,6.96,7.27,4.09,-56.12,678.51,,,
18,0.39,0.78,1.35,1.90,2.45,3.00,3.54,4.08,4.61,5.15,5.68,6.21,6.74,7.13,5.29,-33.61,443.20,-4750.27,,
19,0.17,0.56,1.12,1.68,2.22,2.77,3.30,3.84,4.37,4.91,5.44,5.97,6.50,7.02,6.73,-6.47,159.19,-1348.63,-28123.28,
20,0.00,0.30,0.80,1.30,1.80,2.30,2.80,3.30,3.80,4.30,4.80,5.30,5.80,6.30,6.80,7.30,7.80,8.30,8.80,9.30
