i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.90,,,,,,,,,,,,,,,,,,,
2,9.38,10.26,,,,,,,,,,,,,,,,,,
3,8.86,9.74,10.42,,,,,,,,,,,,,,,,,
4,8.34,9.22,9.90,10.55,,,,,,,,,,,,,,,,
5,7.82,8.70,9.38,10.03,10.66,,,,,,,,,,,,,,,
6,7.30,8.18,8.86,9.51,10.14,10.77,,,,,,,,,,,,,,
7,6.78,7.66,8.33,8.99,9.62,10.24,10.86,,,,,,,,,,,,,
8,6.25,7.13,7.81,8.47,9.10,9.72,10.34,10.94,,,,,,,,,,,,
9,5.73,6.61,7.29,7.95,8.58,9.20,9.82,10.42,11.02,,,,,,,,,,,
10,5.21,6.09,6.77,7.43,8.06,8.68,9.30,9.90,10.50,11.09,,,,,,,,,,
11,4.69,5.57,6.25,6.91,7.54,8.16,8.77,9.38,9.98,10.57,11.16,,,,,,,,,
12,4.17,5.05,5.73,6.38,7.02,7.64,8.25,8.86,9.46,10.05,10.63,11.22,,,,,,,,
13,3.65,4.53,5.21,5.86,6.50,7.12,7.73,8.34,8.93,9.53,10.11,10.70,11.28,,,,,,,
14,3.13,4.01,4.69,5.34,5.98,6.60,7.21,7.82,8.41,9.01,9.59,10.18,10.76,11.33,,,,,,
15,2.61,3.49,4.17,4.82,5.46,6.08,6.69,7.30,7.89,8.49,9.07,9.66,10.24,10.81,11.39,,,,,
16,2.09,2.97,3.65,4.30,4.94,5.56,6.17,6.78,7.37,7.96,8.55,9.13,9.71,10.29,10.86,11.44,,,,
17,1.57,2.45,3.13,3.78,4.42,5.04,5.65,6.25,6.85,7.44,8.03,8.61,9.19,9.77,10.34,10.91,11.48,,,
18,1.05,1.93,2.60,3.25,3.89,4.51,5.12,5.72,6.32,6.91,7.49,8.07,8.65,9.23,9.80,10.37,10.94,11.51,,
19,0.51,1.38,2.03,2.67,3.28,3.89,4.49,5.08,5.67,6.25,6.83,7.40,7.98,8.55,9.11,9.68,10.24,10.80,11.36,
20,0.00,0.68,1.18,1.68,2.18,2.68,3.18,3.68,4.18,4.68,5.18,5.68,6.18,6.68,7.18,7.68,8.18,8.68,9.18,9.68
