i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.89,,,,,,,,,,,,,,,,,,,
2,4.62,5.01,,,,,,,,,,,,,,,,,,
3,4.36,4.75,5.34,,,,,,,,,,,,,,,,,
4,4.10,4.48,5.07,5.65,,,,,,,,,,,,,,,,
5,3.84,4.22,4.81,5.38,5.95,,,,,,,,,,,,,,,
6,3.57,3.96,4.55,5.12,5.69,6.24,,,,,,,,,,,,,,
7,3.31,3.69,4.29,4.86,5.42,5.98,6.53,,,,,,,,,,,,,
8,3.05,3.43,4.02,4.60,5.16,5.72,6.27,6.82,,,,,,,,,,,,
9,2.78,3.17,3.76,4.33,4.90,5.45,6.01,6.55,7.10,,,,,,,,,,,
10,2.52,2.91,3.50,4.07,4.63,5.19,5.74,6.29,6.84,7.38,,,,,,,,,,
11,2.26,2.64,3.23,3.81,4.37,4.93,5.48,6.03,6.57,7.11,7.65,,,,,,,,,
12,2.00,2.38,2.97,3.55,4.11,4.67,5.22,5.76,6.31,6.85,7.39,7.93,,,,,,,,
13,1.73,2.12,2.71,3.28,3.85,4.40,4.95,5.50,6.05,6.59,7.13,7.67,8.20,,,,,,,
14,1.47,1.86,2.45,3.02,3.58,4.14,4.69,5.24,5.78,6.33,6.87,7.40,7.94,8.48,,,,,,
15,1.21,1.59,2.18,2.76,3.32,3.88,4.43,4.98,5.52,6.06,6.60,7.14,7.68,8.21,8.75,,,,,
16,0.95,1.33,1.92,2.49,3.06,3.61,4.17,4.71,5.26,5.80,6.34,6.88,7.41,7.95,8.48,9.02,,,,
17,0.68,1.07,1.66,2.23,2.79,3.35,3.90,4.45,5.00,5.54,6.08,6.62,7.15,7.69,8.22,8.75,9.28,,,
18,0.42,0.80,1.39,1.97,2.53,3.09,3.64,4.19,4.73,5.27,5.81,6.35,6.89,7.42,7.95,8.49,9.02,9.58,,
19,0.17,0.54,1.12,1.69,2.25,2.80,3.35,3.90,4.44,4.98,5.51,6.05,6.58,7.12,7.65,8.18,8.71,9.24,9.77,
20,0.00,0.25,0.75,1.25,1.75,2.25,2.75,3.25,3.75,4.25,4.75,5.25,5.75,6.25,6.75,7.25,7.75,8.25,8.75,9.25
