i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.88,,,,,,,,,,,,,,,,,,,
2,9.36,10.36,,,,,,,,,,,,,,,,,,
3,8.85,9.84,10.51,,,,,,,,,,,,,,,,,
4,8.33,9.32,10.00,10.64,,,,,,,,,,,,,,,,
5,7.81,8.81,9.48,10.13,10.76,,,,,,,,,,,,,,,
6,7.29,8.29,8.96,9.61,10.24,10.86,,,,,,,,,,,,,,
7,6.78,7.77,8.45,9.09,9.72,10.34,10.95,,,,,,,,,,,,,
8,6.26,7.26,7.93,8.58,9.21,9.82,10.43,11.03,,,,,,,,,,,,
9,5.74,6.74,7.41,8.06,8.69,9.31,9.91,10.51,11.11,,,,,,,,,,,
10,5.23,6.22,6.89,7.54,8.17,8.79,9.40,10.00,10.59,11.18,,,,,,,,,,
11,4.71,5.70,6.38,7.02,7.65,8.27,8.88,9.48,10.07,10.66,11.25,,,,,,,,,
12,4.19,5.19,5.86,6.51,7.14,7.75,8.36,8.96,9.56,10.15,10.73,11.31,,,,,,,,
13,3.67,4.67,5.34,5.99,6.62,7.24,7.84,8.45,9.04,9.63,10.21,10.79,11.37,,,,,,,
14,3.16,4.15,4.83,5.47,6.10,6.72,7.33,7.93,8.52,9.11,9.70,10.28,10.86,11.43,,,,,,
15,2.64,3.64,4.31,4.96,5.59,6.20,6.81,7.41,8.01,8.59,9.18,9.76,10.34,10.91,11.48,,,,,
16,2.12,3.12,3.79,4.44,5.07,5.69,6.29,6.89,7.49,8.08,8.66,9.24,9.82,10.40,10.97,11.54,,,,
17,1.61,2.60,3.27,3.92,4.55,5.17,5.77,6.37,6.97,7.56,8.14,8.72,9.30,9.88,10.45,11.02,11.58,,,
18,1.09,2.08,2.75,3.40,4.02,4.64,5.25,5.84,6.44,7.03,7.61,8.19,8.77,9.34,9.91,10.48,11.05,11.61,,
19,0.58,1.54,2.18,2.81,3.42,4.03,4.62,5.21,5.80,6.38,6.95,7.52,8.09,8.66,9.23,9.79,10.35,10.91,11.47,
20,0.00,0.79,1.29,1.79,2.29,2.79,3.29,3.79,4.29,4.79,5.29,5.79,6.29,6.79,7.29,7.79,8.29,8.79,9.29,9.79
