i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.43,,,,,,,,,,,,,,,,,,,
2,6.08,6.73,,,,,,,,,,,,,,,,,,
3,5.74,6.39,7.00,,,,,,,,,,,,,,,,,
4,5.40,6.05,6.66,7.25,,,,,,,,,,,,,,,,
5,5.06,5.71,6.32,6.91,7.49,,,,,,,,,,,,,,,
6,4.72,5.37,5.98,6.57,7.15,7.72,,,,,,,,,,,,,,
7,4.38,5.02,5.63,6.23,6.81,7.38,7.95,,,,,,,,,,,,,
8,4.04,4.68,5.29,5.89,6.47,7.04,7.60,8.17,,,,,,,,,,,,
9,3.69,4.34,4.95,5.54,6.12,6.70,7.26,7.82,8.38,,,,,,,,,,,
10,3.35,4.00,4.61,5.20,5.78,6.36,6.92,7.48,8.04,8.59,,,,,,,,,,
11,3.01,3.66,4.27,4.86,5.44,6.01,6.58,7.14,7.70,8.25,8.80,,,,,,,,,
12,2.67,3.32,3.93,4.52,5.10,5.67,6.24,6.80,7.36,7.91,8.46,9.01,,,,,,,,
13,2.33,2.98,3.59,4.18,4.76,5.33,5.90,6.46,7.02,7.57,8.12,8.67,9.22,,,,,,,
14,1.99,2.63,3.24,3.84,4.42,4.99,5.56,6.12,6.67,7.23,7.78,8.33,8.88,9.42,,,,,,
15,1.65,2.29,2.90,3.50,4.08,4.65,5.21,5.78,6.33,6.89,7.44,7.99,8.54,9.08,9.62,,,,,
16,1.30,1.95,2.56,3.15,3.73,4.31,4.87,5.43,5.99,6.55,7.10,7.65,8.19,8.74,9.28,9.82,,,,
17,0.96,1.61,2.22,2.81,3.39,3.96,4.53,5.09,5.65,6.20,6.76,7.30,7.85,8.40,8.94,9.48,10.02,,,
18,0.62,1.27,1.88,2.47,3.05,3.62,4.19,4.75,5.30,5.86,6.41,6.96,7.50,8.05,8.59,9.14,9.68,10.22,,
19,0.29,0.92,1.52,2.10,2.68,3.24,3.80,4.36,4.91,5.46,6.01,6.56,7.10,7.64,8.18,8.72,9.26,9.79,10.33,
20,0.00,0.50,1.00,1.50,2.00,2.50,3.00,3.50,4.00,4.50,5.00,5.50,6.00,6.50,7.00,7.50,8.00,8.50,9.00,9.50
