i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.55,,,,,,,,,,,,,,,,,,,
2,8.10,8.83,,,,,,,,,,,,,,,,,,
3,7.64,8.37,9.03,,,,,,,,,,,,,,,,,
4,7.19,7.92,8.57,9.20,,,,,,,,,,,,,,,,
5,6.73,7.46,8.12,8.75,9.36,,,,,,,,,,,,,,,
6,6.28,7.01,7.66,8.29,8.91,9.51,,,,,,,,,,,,,,
7,5.82,6.55,7.21,7.84,8.45,9.05,9.65,,,,,,,,,,,,,
8,5.37,6.10,6.75,7.38,8.00,8.60,9.19,9.78,,,,,,,,,,,,
9,4.91,5.64,6.30,6.93,7.54,8.14,8.74,9.32,9.90,,,,,,,,,,,
10,4.45,5.18,5.84,6.47,7.08,7.69,8.28,8.87,9.45,10.02,,,,,,,,,,
11,4.00,4.73,5.39,6.02,6.63,7.23,7.82,8.41,8.99,9.57,10.14,,,,,,,,,
12,3.54,4.27,4.93,5.56,6.17,6.78,7.37,7.96,8.54,9.11,9.69,10.25,,,,,,,,
13,3.09,3.82,4.47,5.10,5.72,6.32,6.91,7.50,8.08,8.66,9.23,9.80,10.36,,,,,,,
14,2.63,3.36,4.02,4.65,5.26,5.87,6.46,7.04,7.63,8.20,8.77,9.34,9.91,10.47,,,,,,
15,2.18,2.91,3.56,4.19,4.81,5.41,6.00,6.59,7.17,7.75,8.32,8.89,9.45,10.02,10.58,,,,,
16,1.72,2.45,3.11,3.74,4.35,4.95,5.55,6.13,6.71,7.29,7.86,8.43,9.00,9.56,10.12,10.68,,,,
17,1.27,2.00,2.65,3.28,3.90,4.50,5.09,5.68,6.26,6.83,7.41,7.98,8.54,9.10,9.67,10.22,10.78,,,
18,0.81,1.54,2.19,2.82,3.44,4.04,4.63,5.21,5.79,6.37,6.94,7.51,8.07,8.64,9.20,9.76,10.31,10.87,,
19,0.37,1.07,1.71,2.32,2.93,3.52,4.10,4.68,5.25,5.82,6.39,6.95,7.51,8.07,8.62,9.18,9.73,10.28,10.83,
20,0.00,0.52,1.02,1.52,2.02,2.52,3.02,3.52,4.02,4.52,5.02,5.52,6.02,6.52,7.02,7.52,8.02,8.52,9.02,9.52
