i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.52,,,,,,,,,,,,,,,,,,,
2,9.97,11.07,,,,,,,,,,,,,,,,,,
3,9.42,10.52,11.20,,,,,,,,,,,,,,,,,
4,8.88,9.97,10.65,11.31,,,,,,,,,,,,,,,,
5,8.33,9.43,10.11,10.76,11.40,,,,,,,,,,,,,,,
6,7.78,8.88,9.56,10.22,10.86,11.48,,,,,,,,,,,,,,
7,7.24,8.33,9.01,9.67,10.31,10.93,11.55,,,,,,,,,,,,,
8,6.69,7.79,8.47,9.12,9.76,10.39,11.00,11.61,,,,,,,,,,,,
9,6.14,7.24,7.92,8.58,9.21,9.84,10.46,11.07,11.67,,,,,,,,,,,
10,5.59,6.69,7.37,8.03,8.67,9.29,9.91,10.52,11.12,11.72,,,,,,,,,,
11,5.05,6.15,6.83,7.48,8.12,8.75,9.36,9.97,10.57,11.17,11.76,,,,,,,,,
12,4.50,5.60,6.28,6.93,7.57,8.20,8.82,9.42,10.03,10.62,11.21,11.80,,,,,,,,
13,3.95,5.05,5.73,6.39,7.03,7.65,8.27,8.88,9.48,10.08,10.67,11.26,11.84,,,,,,,
14,3.41,4.50,5.19,5.84,6.48,7.11,7.72,8.33,8.93,9.53,10.12,10.71,11.29,11.87,,,,,,
15,2.86,3.96,4.64,5.29,5.93,6.56,7.17,7.78,8.39,8.98,9.57,10.16,10.75,11.33,11.90,,,,,
16,2.31,3.41,4.09,4.75,5.39,6.01,6.63,7.24,7.84,8.43,9.03,9.61,10.20,10.78,11.36,11.93,,,,
17,1.76,2.86,3.54,4.20,4.84,5.46,6.08,6.69,7.29,7.88,8.48,9.06,9.65,10.23,10.81,11.38,11.96,,,
18,1.22,2.31,2.99,3.64,4.28,4.90,5.52,6.12,6.72,7.32,7.91,8.50,9.08,9.66,10.24,10.81,11.38,11.95,,
19,0.66,1.73,2.38,3.01,3.63,4.24,4.84,5.44,6.03,6.61,7.20,7.78,8.35,8.92,9.49,10.06,10.63,11.19,11.75,
20,0.00,0.89,1.39,1.89,2.39,2.89,3.39,3.89,4.39,4.89,5.39,5.89,6.39,6.89,7.39,7.89,8.39,8.89,9.39,9.89
