i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.89,,,,,,,,,,,,,,,,,,,
2,6.52,7.07,,,,,,,,,,,,,,,,,,
3,6.15,6.70,7.33,,,,,,,,,,,,,,,,,
4,5.78,6.33,6.96,7.57,,,,,,,,,,,,,,,,
5,5.41,5.96,6.59,7.20,7.79,,,,,,,,,,,,,,,
6,5.04,5.60,6.22,6.83,7.42,8.00,,,,,,,,,,,,,,
7,4.67,5.23,5.85,6.46,7.05,7.63,8.20,,,,,,,,,,,,,
8,4.30,4.86,5.48,6.09,6.68,7.26,7.83,8.40,,,,,,,,,,,,
9,3.93,4.49,5.11,5.72,6.31,6.89,7.46,8.03,8.60,,,,,,,,,,,
10,3.56,4.12,4.74,5.35,5.94,6.52,7.09,7.66,8.23,8.79,,,,,,,,,,
11,3.19,3.75,4.37,4.98,5.57,6.15,6.72,7.29,7.86,8.42,8.97,,,,,,,,,
12,2.82,3.38,4.01,4.61,5.20,5.78,6.35,6.92,7.49,8.05,8.60,9.16,,,,,,,,
13,2.45,3.01,3.64,4.24,4.83,5.41,5.99,6.55,7.12,7.68,8.23,8.79,9.34,,,,,,,
14,2.08,2.64,3.27,3.87,4.46,5.04,5.62,6.18,6.75,7.31,7.86,8.42,8.97,9.52,,,,,,
15,1.72,2.27,2.90,3.50,4.09,4.67,5.25,5.81,6.38,6.94,7.49,8.05,8.60,9.15,9.70,,,,,
16,1.35,1.90,2.53,3.13,3.72,4.30,4.88,5.44,6.01,6.57,7.12,7.68,8.23,8.78,9.33,9.87,,,,
17,0.98,1.53,2.16,2.76,3.35,3.93,4.51,5.07,5.64,6.20,6.75,7.31,7.86,8.41,8.96,9.50,10.05,,,
18,0.61,1.16,1.79,2.39,2.98,3.56,4.13,4.70,5.26,5.82,6.38,6.93,7.48,8.03,8.58,9.13,9.67,10.21,,
19,0.25,0.78,1.40,1.99,2.58,3.15,3.72,4.28,4.84,5.39,5.94,6.49,7.04,7.59,8.13,8.67,9.22,9.76,10.29,
20,0.00,0.37,0.87,1.37,1.87,2.37,2.87,3.37,3.87,4.37,4.87,5.37,5.87,6.37,6.87,7.37,7.87,8.37,8.87,9.37
