i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.04,,,,,,,,,,,,,,,,,,,
2,9.51,10.55,,,,,,,,,,,,,,,,,,
3,8.99,10.02,10.70,,,,,,,,,,,,,,,,,
4,8.46,9.50,10.17,10.82,,,,,,,,,,,,,,,,
5,7.94,8.98,9.65,10.30,10.93,,,,,,,,,,,,,,,
6,7.41,8.45,9.13,9.77,10.40,11.02,,,,,,,,,,,,,,
7,6.89,7.93,8.60,9.25,9.88,10.50,11.11,,,,,,,,,,,,,
8,6.37,7.40,8.08,8.73,9.36,9.98,10.58,11.19,,,,,,,,,,,,
9,5.84,6.88,7.55,8.20,8.83,9.45,10.06,10.66,11.26,,,,,,,,,,,
10,5.32,6.35,7.03,7.68,8.31,8.93,9.54,10.14,10.73,11.32,,,,,,,,,,
11,4.79,5.83,6.51,7.15,7.78,8.40,9.01,9.61,10.21,10.80,11.39,,,,,,,,,
12,4.27,5.31,5.98,6.63,7.26,7.88,8.49,9.09,9.69,10.28,10.86,11.45,,,,,,,,
13,3.75,4.78,5.46,6.10,6.74,7.35,7.96,8.57,9.16,9.75,10.34,10.92,11.50,,,,,,,
14,3.22,4.26,4.93,5.58,6.21,6.83,7.44,8.04,8.64,9.23,9.81,10.40,10.98,11.55,,,,,,
15,2.70,3.73,4.41,5.06,5.69,6.31,6.92,7.52,8.11,8.70,9.29,9.87,10.45,11.03,11.60,,,,,
16,2.17,3.21,3.88,4.53,5.16,5.78,6.39,6.99,7.59,8.18,8.77,9.35,9.93,10.50,11.08,11.65,,,,
17,1.65,2.69,3.36,4.01,4.64,5.26,5.87,6.47,7.06,7.65,8.24,8.82,9.40,9.98,10.55,11.12,11.69,,,
18,1.13,2.16,2.83,3.47,4.10,4.72,5.33,5.93,6.52,7.11,7.70,8.28,8.86,9.43,10.01,10.58,11.14,11.71,,
19,0.60,1.61,2.25,2.88,3.49,4.10,4.69,5.28,5.87,6.45,7.03,7.60,8.17,8.74,9.31,9.87,10.43,10.99,11.55,
20,0.00,0.83,1.33,1.83,2.33,2.83,3.33,3.83,4.33,4.83,5.33,5.83,6.33,6.83,7.33,7.83,8.33,8.83,9.33,9.83
