i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.33,,,,,,,,,,,,,,,,,,
2,1.33,2.33,,,,,,,,,,,,,,,,,
3,1.33,2.33,3.39,,,,,,,,,,,,,,,,
4,1.33,2.33,3.39,4.43,,,,,,,,,,,,,,,
5,1.33,2.33,3.39,4.43,5.47,,,,,,,,,,,,,,
6,1.33,2.33,3.39,4.43,5.47,6.51,,,,,,,,,,,,,
7,1.33,2.33,3.39,4.43,5.47,6.51,7.54,,,,,,,,,,,,
8,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,,,,,,,,,,,
9,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,,,,,,,,,,
10,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,10.62,,,,,,,,,
11,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,10.62,11.65,,,,,,,,
12,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,10.62,11.65,12.67,,,,,,,
13,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,10.62,11.65,12.67,13.69,,,,,,
14,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,10.62,11.65,12.67,13.69,14.71,,,,,
15,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,10.62,11.65,12.67,13.69,14.71,15.73,,,,
16,1.33,2.33,3.39,4.43,5.47,6.51,7.54,8.57,9.60,10.62,11.64,12.67,13.69,14.71,15.73,16.75,,,
17,1.33,2.33,3.38,4.43,5.47,6.50,7.53,8.56,9.59,10.61,11.64,12.66,13.68,14.70,15.72,16.74,17.76,,
18,1.30,2.27,3.32,4.36,5.40,6.43,7.45,8.48,9.50,10.53,11.55,12.57,13.59,14.61,15.62,16.64,17.66,18.67,
19,0.94,1.92,2.90,3.89,4.88,5.87,6.87,7.87,8.86,9.86,10.86,11.86,12.86,13.86,14.86,15.85,16.85,17.85,18.85
