i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.47,,,,,,,,,,,,,,,,,,,
2,9.92,10.95,,,,,,,,,,,,,,,,,,
3,9.37,10.41,11.09,,,,,,,,,,,,,,,,,
4,8.83,9.86,10.54,11.20,,,,,,,,,,,,,,,,
5,8.28,9.31,10.00,10.66,11.30,,,,,,,,,,,,,,,
6,7.74,8.77,9.45,10.11,10.75,11.38,,,,,,,,,,,,,,
7,7.19,8.22,8.91,9.56,10.20,10.83,11.45,,,,,,,,,,,,,
8,6.64,7.68,8.36,9.02,9.66,10.29,10.90,11.51,,,,,,,,,,,,
9,6.10,7.13,7.81,8.47,9.11,9.74,10.36,10.97,11.57,,,,,,,,,,,
10,5.55,6.58,7.27,7.93,8.57,9.19,9.81,10.42,11.02,11.62,,,,,,,,,,
11,5.01,6.04,6.72,7.38,8.02,8.65,9.27,9.88,10.48,11.08,11.67,,,,,,,,,
12,4.46,5.49,6.18,6.83,7.47,8.10,8.72,9.33,9.93,10.53,11.12,11.71,,,,,,,,
13,3.91,4.95,5.63,6.29,6.93,7.56,8.17,8.78,9.39,9.98,10.58,11.16,11.75,,,,,,,
14,3.37,4.40,5.08,5.74,6.38,7.01,7.63,8.24,8.84,9.44,10.03,10.62,11.20,11.78,,,,,,
15,2.82,3.85,4.54,5.20,5.84,6.46,7.08,7.69,8.29,8.89,9.48,10.07,10.66,11.24,11.82,,,,,
16,2.28,3.31,3.99,4.65,5.29,5.92,6.54,7.15,7.75,8.35,8.94,9.53,10.11,10.69,11.27,11.85,,,,
17,1.73,2.76,3.44,4.10,4.74,5.37,5.99,6.60,7.20,7.80,8.39,8.98,9.56,10.14,10.72,11.30,11.87,,,
18,1.19,2.21,2.89,3.55,4.19,4.81,5.43,6.04,6.64,7.23,7.82,8.41,8.99,9.57,10.15,10.73,11.30,11.87,,
19,0.62,1.63,2.28,2.92,3.54,4.15,4.76,5.35,5.94,6.53,7.11,7.69,8.27,8.84,9.41,9.98,10.55,11.11,11.67,
20,0.00,0.82,1.32,1.82,2.32,2.82,3.32,3.82,4.32,4.82,5.32,5.82,6.32,6.82,7.32,7.82,8.32,8.82,9.32,9.82
