i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.53,,,,,,,,,,,,,,,,,,,
2,9.98,11.06,,,,,,,,,,,,,,,,,,
3,9.43,10.51,11.19,,,,,,,,,,,,,,,,,
4,8.88,9.96,10.65,11.30,,,,,,,,,,,,,,,,
5,8.34,9.42,10.10,10.75,11.39,,,,,,,,,,,,,,,
6,7.79,8.87,9.55,10.21,10.85,11.47,,,,,,,,,,,,,,
7,7.24,8.32,9.00,9.66,10.30,10.93,11.54,,,,,,,,,,,,,
8,6.69,7.77,8.45,9.11,9.75,10.38,10.99,11.60,,,,,,,,,,,,
9,6.14,7.22,7.91,8.56,9.20,9.83,10.45,11.06,11.66,,,,,,,,,,,
10,5.60,6.68,7.36,8.01,8.65,9.28,9.90,10.51,11.11,11.71,,,,,,,,,,
11,5.05,6.13,6.81,7.47,8.11,8.73,9.35,9.96,10.56,11.16,11.75,,,,,,,,,
12,4.50,5.58,6.26,6.92,7.56,8.19,8.80,9.41,10.01,10.61,11.20,11.79,,,,,,,,
13,3.95,5.03,5.71,6.37,7.01,7.64,8.25,8.86,9.47,10.06,10.66,11.24,11.83,,,,,,,
14,3.40,4.48,5.17,5.82,6.46,7.09,7.71,8.32,8.92,9.52,10.11,10.70,11.28,11.86,,,,,,
15,2.86,3.94,4.62,5.27,5.91,6.54,7.16,7.77,8.37,8.97,9.56,10.15,10.73,11.31,11.89,,,,,
16,2.31,3.39,4.07,4.73,5.37,5.99,6.61,7.22,7.82,8.42,9.01,9.60,10.18,10.77,11.34,11.92,,,,
17,1.76,2.84,3.52,4.18,4.82,5.44,6.06,6.67,7.27,7.87,8.46,9.05,9.63,10.21,10.79,11.37,11.94,,,
18,1.22,2.29,2.96,3.62,4.26,4.88,5.50,6.10,6.71,7.30,7.89,8.48,9.06,9.64,10.22,10.80,11.37,11.94,,
19,0.65,1.70,2.35,2.99,3.61,4.22,4.82,5.42,6.01,6.60,7.18,7.76,8.33,8.91,9.48,10.04,10.61,11.17,11.74,
20,0.00,0.87,1.37,1.87,2.37,2.87,3.37,3.87,4.37,4.87,5.37,5.87,6.37,6.87,7.37,7.87,8.37,8.87,9.37,9.87
