i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.76,,,,,,,,,,,,,,,,,,,
2,9.24,10.04,,,,,,,,,,,,,,,,,,
3,8.72,9.51,10.20,,,,,,,,,,,,,,,,,
4,8.20,8.99,9.68,10.34,,,,,,,,,,,,,,,,
5,7.68,8.47,9.16,9.82,10.46,,,,,,,,,,,,,,,
6,7.16,7.95,8.64,9.30,9.94,10.57,,,,,,,,,,,,,,
7,6.64,7.43,8.12,8.78,9.42,10.05,10.67,,,,,,,,,,,,,
8,6.12,6.91,7.60,8.26,8.90,9.53,10.14,10.75,,,,,,,,,,,,
9,5.60,6.39,7.08,7.74,8.38,9.01,9.62,10.23,10.83,,,,,,,,,,,
10,5.07,5.87,6.56,7.22,7.86,8.49,9.10,9.71,10.31,10.91,,,,,,,,,,
11,4.55,5.35,6.04,6.70,7.34,7.97,8.58,9.19,9.79,10.39,10.98,,,,,,,,,
12,4.03,4.83,5.52,6.18,6.82,7.45,8.06,8.67,9.27,9.86,10.45,11.04,,,,,,,,
13,3.51,4.31,5.00,5.66,6.30,6.93,7.54,8.15,8.75,9.34,9.93,10.52,11.10,,,,,,,
14,2.99,3.79,4.48,5.14,5.78,6.40,7.02,7.63,8.23,8.82,9.41,10.00,10.58,11.16,,,,,,
15,2.47,3.27,3.96,4.62,5.26,5.88,6.50,7.11,7.71,8.30,8.89,9.48,10.06,10.64,11.21,,,,,
16,1.95,2.75,3.44,4.10,4.74,5.36,5.98,6.59,7.19,7.78,8.37,8.96,9.54,10.12,10.69,11.26,,,,
17,1.43,2.23,2.91,3.57,4.21,4.84,5.46,6.06,6.67,7.26,7.85,8.43,9.02,9.59,10.17,10.74,11.31,,,
18,0.91,1.70,2.39,3.05,3.69,4.31,4.93,5.53,6.13,6.72,7.31,7.90,8.48,9.05,9.63,10.20,10.77,11.34,,
19,0.40,1.15,1.82,2.46,3.09,3.70,4.31,4.90,5.49,6.07,6.65,7.23,7.80,8.37,8.94,9.51,10.07,10.63,11.19,
20,0.00,0.54,1.04,1.54,2.04,2.54,3.04,3.54,4.04,4.54,5.04,5.54,6.04,6.54,7.04,7.54,8.04,8.54,9.04,9.54
