i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.09,,,,,,,,,,,,,,,,,,,
2,9.55,10.39,,,,,,,,,,,,,,,,,,
3,9.02,9.86,10.55,,,,,,,,,,,,,,,,,
4,8.48,9.32,10.01,10.68,,,,,,,,,,,,,,,,
5,7.95,8.79,9.48,10.14,10.79,,,,,,,,,,,,,,,
6,7.41,8.25,8.94,9.61,10.25,10.88,,,,,,,,,,,,,,
7,6.87,7.72,8.41,9.07,9.72,10.35,10.97,,,,,,,,,,,,,
8,6.34,7.18,7.87,8.54,9.18,9.81,10.43,11.04,,,,,,,,,,,,
9,5.80,6.65,7.34,8.00,8.65,9.28,9.90,10.51,11.11,,,,,,,,,,,
10,5.27,6.11,6.80,7.46,8.11,8.74,9.36,9.97,10.58,11.18,,,,,,,,,,
11,4.73,5.58,6.27,6.93,7.58,8.21,8.83,9.44,10.04,10.64,11.23,,,,,,,,,
12,4.20,5.04,5.73,6.39,7.04,7.67,8.29,8.90,9.51,10.10,10.70,11.29,,,,,,,,
13,3.66,4.51,5.19,5.86,6.50,7.14,7.76,8.37,8.97,9.57,10.16,10.75,11.34,,,,,,,
14,3.13,3.97,4.66,5.32,5.97,6.60,7.22,7.83,8.44,9.03,9.63,10.22,10.80,11.38,,,,,,
15,2.59,3.43,4.12,4.79,5.43,6.07,6.69,7.30,7.90,8.50,9.09,9.68,10.26,10.85,11.42,,,,,
16,2.06,2.90,3.59,4.25,4.90,5.53,6.15,6.76,7.37,7.96,8.56,9.14,9.73,10.31,10.89,11.46,,,,
17,1.52,2.36,3.05,3.72,4.36,4.99,5.61,6.22,6.83,7.43,8.02,8.61,9.19,9.77,10.35,10.93,11.50,,,
18,0.99,1.83,2.51,3.17,3.82,4.45,5.06,5.67,6.28,6.87,7.47,8.05,8.64,9.22,9.79,10.37,10.94,11.51,,
19,0.45,1.25,1.92,2.57,3.20,3.81,4.42,5.02,5.61,6.20,6.78,7.36,7.94,8.51,9.08,9.65,10.21,10.78,11.34,
20,0.00,0.59,1.09,1.59,2.09,2.59,3.09,3.59,4.09,4.59,5.09,5.59,6.09,6.59,7.09,7.59,8.09,8.59,9.09,9.59
