i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.25,,,,,,,,,,,,,,,,,,,
2,8.77,9.92,,,,,,,,,,,,,,,,,,
3,8.28,9.44,10.28,,,,,,,,,,,,,,,,,
4,7.80,8.96,9.80,10.62,,,,,,,,,,,,,,,,
5,7.32,8.47,9.32,10.14,10.94,,,,,,,,,,,,,,,
6,6.83,7.99,8.83,9.65,10.46,11.26,,,,,,,,,,,,,,
7,6.35,7.51,8.35,9.17,9.98,10.77,11.56,,,,,,,,,,,,,
8,5.87,7.02,7.87,8.69,9.49,10.29,11.08,11.86,,,,,,,,,,,,
9,5.38,6.54,7.38,8.20,9.01,9.81,10.59,11.38,12.15,,,,,,,,,,,
10,4.90,6.05,6.90,7.72,8.53,9.32,10.11,10.89,11.67,12.44,,,,,,,,,,
11,4.41,5.57,6.41,7.24,8.04,8.84,9.63,10.41,11.19,11.96,12.73,,,,,,,,,
12,3.93,5.09,5.93,6.75,7.56,8.35,9.14,9.93,10.70,11.48,12.24,13.01,,,,,,,,
13,3.45,4.60,5.45,6.27,7.08,7.87,8.66,9.44,10.22,10.99,11.76,12.53,13.29,,,,,,,
14,2.96,4.12,4.96,5.78,6.59,7.39,8.18,8.96,9.74,10.51,11.28,12.04,12.81,13.57,,,,,,
15,2.48,3.64,4.48,5.30,6.11,6.90,7.69,8.47,9.25,10.02,10.79,11.56,12.32,13.08,13.84,,,,,
16,2.00,3.15,4.00,4.82,5.62,6.42,7.21,7.99,8.77,9.54,10.31,11.08,11.84,12.60,13.36,14.12,,,,
17,1.51,2.67,3.51,4.33,5.14,5.94,6.72,7.51,8.28,9.06,9.83,10.59,11.36,12.12,12.88,13.63,14.39,,,
18,1.03,2.18,3.03,3.85,4.65,5.45,6.24,7.02,7.80,8.57,9.34,10.10,10.87,11.63,12.39,13.14,13.90,14.65,,
19,0.56,1.70,2.53,3.34,4.14,4.93,5.71,6.49,7.26,8.03,8.80,9.56,10.32,11.08,11.83,12.59,13.34,14.09,14.84,
20,0.00,0.98,1.68,2.38,3.08,3.78,4.48,5.18,5.88,6.58,7.28,7.98,8.68,9.38,10.08,10.78,11.48,12.18,12.88,13.58
